Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
36,2022/10/27 14:56:03,500,+  20.4,+  20.4,+  20.1,+  20.2,+  19.9,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
37,2022/10/27 14:56:04,0,+  20.4,+  20.4,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.004,LLLLLLLLLL,LLLL
38,2022/10/27 14:56:04,500,+  20.5,+  20.5,+  20.1,+  20.3,+  20.0,+  19.9,-0.004,-0.004,LLLLLLLLLL,LLLL
39,2022/10/27 14:56:05,0,+  20.5,+  20.5,+  20.2,+  20.3,+  19.9,+  19.9,-0.004,-0.004,LLLLLLLLLL,LLLL
40,2022/10/27 14:56:05,500,+  20.5,+  20.5,+  20.1,+  20.3,+  20.0,+  19.9,-0.004,-0.004,LLLLLLLLLL,LLLL
41,2022/10/27 14:56:06,0,+  20.5,+  20.5,+  20.2,+  20.3,+  19.9,+  19.9,-0.004,-0.004,LLLLLLLLLL,LLLL
42,2022/10/27 14:56:06,500,+  20.5,+  20.5,+  20.2,+  20.3,+  19.9,+  19.9,-0.004,-0.004,LLLLLLLLLL,LLLL
43,2022/10/27 14:56:07,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
44,2022/10/27 14:56:07,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
45,2022/10/27 14:56:08,0,+  20.5,+  20.5,+  20.2,+  20.3,+  19.9,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
46,2022/10/27 14:56:08,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
47,2022/10/27 14:56:09,0,+  20.4,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
48,2022/10/27 14:56:09,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.004,-0.004,LLLLLLLLLL,LLLL
49,2022/10/27 14:56:10,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
50,2022/10/27 14:56:10,500,+  20.4,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
51,2022/10/27 14:56:11,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
52,2022/10/27 14:56:11,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
53,2022/10/27 14:56:12,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
54,2022/10/27 14:56:12,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
55,2022/10/27 14:56:13,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
56,2022/10/27 14:56:13,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.002,-0.002,LLLLLLLLLL,LLLL
57,2022/10/27 14:56:14,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
58,2022/10/27 14:56:14,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
59,2022/10/27 14:56:15,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
60,2022/10/27 14:56:15,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
61,2022/10/27 14:56:16,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.8,-0.003,-0.002,LLLLLLLLLL,LLLL
62,2022/10/27 14:56:16,500,+  20.4,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.004,-0.002,LLLLLLLLLL,LLLL
63,2022/10/27 14:56:17,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
64,2022/10/27 14:56:17,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
65,2022/10/27 14:56:18,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
66,2022/10/27 14:56:18,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
67,2022/10/27 14:56:19,0,+  20.5,+  20.5,+  20.1,+  20.2,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
68,2022/10/27 14:56:19,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
69,2022/10/27 14:56:20,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
70,2022/10/27 14:56:20,500,+  20.4,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
71,2022/10/27 14:56:21,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
72,2022/10/27 14:56:21,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
73,2022/10/27 14:56:22,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
74,2022/10/27 14:56:22,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
75,2022/10/27 14:56:23,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
76,2022/10/27 14:56:23,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
77,2022/10/27 14:56:24,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
78,2022/10/27 14:56:24,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
79,2022/10/27 14:56:25,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
80,2022/10/27 14:56:25,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
81,2022/10/27 14:56:26,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
82,2022/10/27 14:56:26,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
83,2022/10/27 14:56:27,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.8,-0.003,-0.002,LLLLLLLLLL,LLLL
84,2022/10/27 14:56:27,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
85,2022/10/27 14:56:28,0,+  20.5,+  20.5,+  20.1,+  20.2,+  19.9,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
86,2022/10/27 14:56:28,500,+  20.5,+  20.6,+  20.1,+  20.3,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
87,2022/10/27 14:56:29,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.8,-0.002,-0.002,LLLLLLLLLL,LLLL
88,2022/10/27 14:56:29,500,+  20.5,+  20.6,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
89,2022/10/27 14:56:30,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
90,2022/10/27 14:56:30,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
91,2022/10/27 14:56:31,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
92,2022/10/27 14:56:31,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
93,2022/10/27 14:56:32,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
94,2022/10/27 14:56:32,500,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
95,2022/10/27 14:56:33,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
96,2022/10/27 14:56:33,500,+  20.5,+  20.5,+  20.1,+  20.3,+  20.0,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
97,2022/10/27 14:56:34,0,+  20.5,+  20.5,+  20.1,+  20.3,+  19.9,+  20.0,-0.003,-0.003,LLLLLLLLLL,LLLL
98,2022/10/27 14:56:34,500,+  20.5,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
99,2022/10/27 14:56:35,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
100,2022/10/27 14:56:35,500,+  20.5,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
101,2022/10/27 14:56:36,0,+  20.5,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
102,2022/10/27 14:56:36,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
103,2022/10/27 14:56:37,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
104,2022/10/27 14:56:37,500,+  20.5,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
105,2022/10/27 14:56:38,0,+  20.5,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
106,2022/10/27 14:56:38,500,+  20.5,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
107,2022/10/27 14:56:39,0,+  20.5,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
108,2022/10/27 14:56:39,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.003,-0.002,LLLLLLLLLL,LLLL
109,2022/10/27 14:56:40,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
110,2022/10/27 14:56:40,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
111,2022/10/27 14:56:41,0,+  20.5,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
112,2022/10/27 14:56:41,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
113,2022/10/27 14:56:42,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
114,2022/10/27 14:56:42,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
115,2022/10/27 14:56:43,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
116,2022/10/27 14:56:43,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
117,2022/10/27 14:56:44,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
118,2022/10/27 14:56:44,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.002,-0.002,LLLLLLLLLL,LLLL
119,2022/10/27 14:56:45,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
120,2022/10/27 14:56:45,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
121,2022/10/27 14:56:46,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.002,-0.003,LLLLLLLLLL,LLLL
122,2022/10/27 14:56:46,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.002,LLLLLLLLLL,LLLL
123,2022/10/27 14:56:47,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
124,2022/10/27 14:56:47,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.002,LLLLLLLLLL,LLLL
125,2022/10/27 14:56:48,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.002,-0.002,LLLLLLLLLL,LLLL
126,2022/10/27 14:56:48,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.002,LLLLLLLLLL,LLLL
127,2022/10/27 14:56:49,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
128,2022/10/27 14:56:49,500,+  20.5,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
129,2022/10/27 14:56:50,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
130,2022/10/27 14:56:50,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
131,2022/10/27 14:56:51,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.002,-0.003,LLLLLLLLLL,LLLL
132,2022/10/27 14:56:51,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
133,2022/10/27 14:56:52,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
134,2022/10/27 14:56:52,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.002,LLLLLLLLLL,LLLL
135,2022/10/27 14:56:53,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
136,2022/10/27 14:56:53,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
137,2022/10/27 14:56:54,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.003,LLLLLLLLLL,LLLL
138,2022/10/27 14:56:54,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
139,2022/10/27 14:56:55,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
140,2022/10/27 14:56:55,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
141,2022/10/27 14:56:56,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
142,2022/10/27 14:56:56,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.002,LLLLLLLLLL,LLLL
143,2022/10/27 14:56:57,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.002,LLLLLLLLLL,LLLL
144,2022/10/27 14:56:57,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.003,-0.002,LLLLLLLLLL,LLLL
145,2022/10/27 14:56:58,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
146,2022/10/27 14:56:58,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
147,2022/10/27 14:56:59,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.9,-0.004,-0.002,LLLLLLLLLL,LLLL
148,2022/10/27 14:56:59,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
149,2022/10/27 14:57:00,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
150,2022/10/27 14:57:00,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.004,LLLLLLLLLL,LLLL
151,2022/10/27 14:57:01,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
152,2022/10/27 14:57:01,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
153,2022/10/27 14:57:02,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
154,2022/10/27 14:57:02,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
155,2022/10/27 14:57:03,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.004,LLLLLLLLLL,LLLL
156,2022/10/27 14:57:03,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
157,2022/10/27 14:57:04,0,+  20.4,+  20.5,+  20.0,+  20.2,+  19.9,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
158,2022/10/27 14:57:04,500,+  20.4,+  20.5,+  20.0,+  20.2,+  19.8,+  19.8,-0.004,-0.004,LLLLLLLLLL,LLLL
159,2022/10/27 14:57:05,0,+  20.4,+  20.5,+  20.1,+  20.3,+  19.8,+  19.9,-0.004,-0.004,LLLLLLLLLL,LLLL
160,2022/10/27 14:57:05,500,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
161,2022/10/27 14:57:06,0,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
162,2022/10/27 14:57:06,500,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.9,-0.004,-0.004,LLLLLLLLLL,LLLL
163,2022/10/27 14:57:07,0,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
164,2022/10/27 14:57:07,500,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.004,LLLLLLLLLL,LLLL
165,2022/10/27 14:57:08,0,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
166,2022/10/27 14:57:08,500,+  20.4,+  20.4,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.004,LLLLLLLLLL,LLLL
167,2022/10/27 14:57:09,0,+  20.4,+  20.5,+  20.1,+  20.3,+  19.8,+  19.8,-0.004,-0.004,LLLLLLLLLL,LLLL
168,2022/10/27 14:57:09,500,+  20.4,+  20.4,+  20.1,+  20.3,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
169,2022/10/27 14:57:10,0,+  20.4,+  20.5,+  20.1,+  20.3,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
170,2022/10/27 14:57:10,500,+  20.4,+  20.5,+  20.1,+  20.3,+  19.8,+  19.9,-0.004,-0.003,LLLLLLLLLL,LLLL
171,2022/10/27 14:57:11,0,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
172,2022/10/27 14:57:11,500,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.8,-0.003,-0.004,LLLLLLLLLL,LLLL
173,2022/10/27 14:57:12,0,+  20.4,+  20.5,+  20.1,+  20.3,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
174,2022/10/27 14:57:12,500,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.9,-0.003,-0.003,LLLLLLLLLL,LLLL
175,2022/10/27 14:57:13,0,+  20.4,+  20.5,+  20.1,+  20.2,+  19.8,+  19.8,-0.004,-0.003,LLLLLLLLLL,LLLL
