Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
821,2023/03/08 14:47:00,0,+  56.6,+  58.9,+ 155.8,+ 140.6,+  58.3,+  50.9,+ 0.356,+ 0.122,LLLLLLLLLL,LLLL
822,2023/03/08 14:47:00,500,+  56.7,+  58.9,+ 155.8,+ 140.6,+  58.3,+  50.9,+ 0.373,+ 0.121,LLLLLLLLLL,LLLL
823,2023/03/08 14:47:01,0,+  56.8,+  58.9,+ 155.7,+ 140.6,+  58.4,+  51.0,+ 0.219,+ 0.112,LLLLLLLLLL,LLLL
824,2023/03/08 14:47:01,500,+  56.8,+  58.9,+ 155.8,+ 140.6,+  58.4,+  51.0,+ 0.323,+ 0.121,LLLLLLLLLL,LLLL
825,2023/03/08 14:47:02,0,+  56.8,+  58.9,+ 155.8,+ 140.6,+  58.4,+  50.9,+ 0.396,+ 0.107,LLLLLLLLLL,LLLL
826,2023/03/08 14:47:02,500,+  56.8,+  58.9,+ 155.8,+ 140.6,+  58.4,+  50.9,+ 0.455,+ 0.107,LLLLLLLLLL,LLLL
827,2023/03/08 14:47:03,0,+  56.8,+  58.9,+ 155.9,+ 140.6,+  58.3,+  50.8,+ 0.310,+ 0.105,LLLLLLLLLL,LLLL
828,2023/03/08 14:47:03,500,+  56.9,+  58.9,+ 155.9,+ 140.6,+  58.3,+  50.8,+ 0.338,+ 0.104,LLLLLLLLLL,LLLL
829,2023/03/08 14:47:04,0,+  56.9,+  58.9,+ 155.9,+ 140.6,+  58.3,+  50.8,+ 0.354,+ 0.118,LLLLLLLLLL,LLLL
830,2023/03/08 14:47:04,500,+  57.0,+  58.9,+ 155.9,+ 140.6,+  58.3,+  50.8,+ 0.311,+ 0.119,LLLLLLLLLL,LLLL
831,2023/03/08 14:47:05,0,+  57.0,+  58.9,+ 155.8,+ 140.6,+  58.3,+  50.8,+ 0.349,+ 0.111,LLLLLLLLLL,LLLL
832,2023/03/08 14:47:05,500,+  57.1,+  58.9,+ 155.8,+ 140.6,+  58.3,+  50.8,+ 0.362,+ 0.112,LLLLLLLLLL,LLLL
833,2023/03/08 14:47:06,0,+  57.1,+  59.0,+ 155.8,+ 140.7,+  58.3,+  50.8,+ 0.293,+ 0.128,LLLLLLLLLL,LLLL
834,2023/03/08 14:47:06,500,+  57.1,+  59.0,+ 155.8,+ 140.7,+  58.4,+  50.7,+ 0.239,+ 0.112,LLLLLLLLLL,LLLL
835,2023/03/08 14:47:07,0,+  57.1,+  59.0,+ 155.8,+ 140.7,+  58.4,+  50.7,+ 0.312,+ 0.116,LLLLLLLLLL,LLLL
836,2023/03/08 14:47:07,500,+  57.1,+  59.1,+ 155.8,+ 140.7,+  58.3,+  50.7,+ 0.461,+ 0.116,LLLLLLLLLL,LLLL
837,2023/03/08 14:47:08,0,+  57.1,+  59.1,+ 155.8,+ 140.7,+  58.4,+  50.7,+ 0.393,+ 0.118,LLLLLLLLLL,LLLL
838,2023/03/08 14:47:08,500,+  57.1,+  59.1,+ 155.8,+ 140.8,+  58.4,+  50.7,+ 0.265,+ 0.114,LLLLLLLLLL,LLLL
839,2023/03/08 14:47:09,0,+  57.1,+  59.2,+ 155.8,+ 140.8,+  58.5,+  50.7,+ 0.231,+ 0.106,LLLLLLLLLL,LLLL
840,2023/03/08 14:47:09,500,+  57.1,+  59.2,+ 155.7,+ 140.8,+  58.5,+  50.7,+ 0.241,+ 0.122,LLLLLLLLLL,LLLL
841,2023/03/08 14:47:10,0,+  57.1,+  59.2,+ 155.7,+ 140.8,+  58.5,+  50.8,+ 0.300,+ 0.108,LLLLLLLLLL,LLLL
842,2023/03/08 14:47:10,500,+  57.1,+  59.2,+ 155.7,+ 140.8,+  58.5,+  50.7,+ 0.319,+ 0.113,LLLLLLLLLL,LLLL
843,2023/03/08 14:47:11,0,+  57.1,+  59.2,+ 155.8,+ 140.8,+  58.5,+  50.7,+ 0.257,+ 0.112,LLLLLLLLLL,LLLL
844,2023/03/08 14:47:11,500,+  57.1,+  59.2,+ 155.8,+ 140.9,+  58.6,+  50.7,+ 0.255,+ 0.113,LLLLLLLLLL,LLLL
845,2023/03/08 14:47:12,0,+  57.1,+  59.2,+ 155.9,+ 140.9,+  58.6,+  50.7,+ 0.243,+ 0.112,LLLLLLLLLL,LLLL
846,2023/03/08 14:47:12,500,+  57.1,+  59.3,+ 155.9,+ 140.9,+  58.6,+  50.7,+ 0.271,+ 0.115,LLLLLLLLLL,LLLL
847,2023/03/08 14:47:13,0,+  57.1,+  59.3,+ 156.1,+ 140.9,+  58.7,+  50.7,+ 0.364,+ 0.105,LLLLLLLLLL,LLLL
848,2023/03/08 14:47:13,500,+  57.0,+  59.3,+ 156.1,+ 141.0,+  58.7,+  50.8,+ 0.207,+ 0.116,LLLLLLLLLL,LLLL
849,2023/03/08 14:47:14,0,+  57.1,+  59.3,+ 156.1,+ 141.0,+  58.8,+  50.9,+ 0.332,+ 0.112,LLLLLLLLLL,LLLL
850,2023/03/08 14:47:14,500,+  57.1,+  59.3,+ 156.1,+ 141.0,+  58.9,+  50.9,+ 0.356,+ 0.127,LLLLLLLLLL,LLLL
851,2023/03/08 14:47:15,0,+  57.1,+  59.4,+ 156.1,+ 141.0,+  58.9,+  51.0,+ 0.315,+ 0.118,LLLLLLLLLL,LLLL
852,2023/03/08 14:47:15,500,+  57.1,+  59.4,+ 156.1,+ 141.0,+  59.0,+  51.0,+ 0.340,+ 0.119,LLLLLLLLLL,LLLL
853,2023/03/08 14:47:16,0,+  57.1,+  59.4,+ 156.1,+ 141.0,+  59.0,+  51.0,+ 0.336,+ 0.114,LLLLLLLLLL,LLLL
854,2023/03/08 14:47:16,500,+  57.1,+  59.4,+ 156.2,+ 141.0,+  59.1,+  51.1,+ 0.324,+ 0.115,LLLLLLLLLL,LLLL
855,2023/03/08 14:47:17,0,+  57.1,+  59.4,+ 156.2,+ 141.1,+  59.1,+  51.1,+ 0.334,+ 0.105,LLLLLLLLLL,LLLL
856,2023/03/08 14:47:17,500,+  57.1,+  59.4,+ 156.3,+ 141.1,+  59.1,+  51.1,+ 0.304,+ 0.120,LLLLLLLLLL,LLLL
857,2023/03/08 14:47:18,0,+  57.1,+  59.5,+ 156.1,+ 141.0,+  59.1,+  51.1,+ 0.266,+ 0.109,LLLLLLLLLL,LLLL
858,2023/03/08 14:47:18,500,+  57.1,+  59.4,+ 156.1,+ 141.0,+  59.2,+  51.1,+ 0.353,+ 0.111,LLLLLLLLLL,LLLL
859,2023/03/08 14:47:19,0,+  57.1,+  59.5,+ 156.1,+ 141.0,+  59.2,+  51.1,+ 0.268,+ 0.100,LLLLLLLLLL,LLLL
860,2023/03/08 14:47:19,500,+  57.1,+  59.5,+ 156.1,+ 141.0,+  59.2,+  51.2,+ 0.197,+ 0.106,LLLLLLLLLL,LLLL
861,2023/03/08 14:47:20,0,+  57.1,+  59.5,+ 156.1,+ 141.1,+  59.3,+  51.2,+ 0.298,+ 0.117,LLLLLLLLLL,LLLL
862,2023/03/08 14:47:20,500,+  57.1,+  59.5,+ 156.1,+ 141.1,+  59.4,+  51.3,+ 0.309,+ 0.121,LLLLLLLLLL,LLLL
863,2023/03/08 14:47:21,0,+  57.1,+  59.5,+ 156.0,+ 141.0,+  59.4,+  51.3,+ 0.300,+ 0.113,LLLLLLLLLL,LLLL
864,2023/03/08 14:47:21,500,+  57.1,+  59.5,+ 155.8,+ 141.0,+  59.4,+  51.4,+ 0.310,+ 0.118,LLLLLLLLLL,LLLL
865,2023/03/08 14:47:22,0,+  57.1,+  59.5,+ 155.8,+ 141.0,+  59.5,+  51.4,+ 0.283,+ 0.118,LLLLLLLLLL,LLLL
866,2023/03/08 14:47:22,500,+  57.1,+  59.5,+ 155.7,+ 141.0,+  59.5,+  51.4,+ 0.238,+ 0.119,LLLLLLLLLL,LLLL
867,2023/03/08 14:47:23,0,+  57.1,+  59.5,+ 155.6,+ 141.0,+  59.5,+  51.4,+ 0.344,+ 0.124,LLLLLLLLLL,LLLL
868,2023/03/08 14:47:23,500,+  57.2,+  59.5,+ 155.4,+ 141.0,+  59.5,+  51.4,+ 0.317,+ 0.127,LLLLLLLLLL,LLLL
869,2023/03/08 14:47:24,0,+  57.2,+  59.5,+ 155.4,+ 141.0,+  59.5,+  51.4,+ 0.288,+ 0.148,LLLLLLLLLL,LLLL
870,2023/03/08 14:47:24,500,+  57.2,+  59.5,+ 155.3,+ 141.0,+  59.5,+  51.4,+ 0.375,+ 0.130,LLLLLLLLLL,LLLL
871,2023/03/08 14:47:25,0,+  57.3,+  59.5,+ 155.1,+ 140.9,+  59.5,+  51.4,+ 0.327,+ 0.117,LLLLLLLLLL,LLLL
872,2023/03/08 14:47:25,500,+  57.3,+  59.5,+ 155.0,+ 140.9,+  59.5,+  51.4,+ 0.333,+ 0.126,LLLLLLLLLL,LLLL
873,2023/03/08 14:47:26,0,+  57.4,+  59.5,+ 154.8,+ 140.8,+  59.5,+  51.5,+ 0.356,+ 0.128,LLLLLLLLLL,LLLL
874,2023/03/08 14:47:26,500,+  57.4,+  59.5,+ 154.6,+ 140.8,+  59.5,+  51.5,+ 0.307,+ 0.125,LLLLLLLLLL,LLLL
875,2023/03/08 14:47:27,0,+  57.4,+  59.5,+ 154.6,+ 140.8,+  59.5,+  51.5,+ 0.296,+ 0.128,LLLLLLLLLL,LLLL
876,2023/03/08 14:47:27,500,+  57.4,+  59.6,+ 154.5,+ 140.8,+  59.6,+  51.5,+ 0.337,+ 0.124,LLLLLLLLLL,LLLL
877,2023/03/08 14:47:28,0,+  57.4,+  59.6,+ 154.3,+ 140.8,+  59.5,+  51.5,+ 0.384,+ 0.113,LLLLLLLLLL,LLLL
878,2023/03/08 14:47:28,500,+  57.4,+  59.5,+ 154.2,+ 140.8,+  59.5,+  51.4,+ 0.342,+ 0.130,LLLLLLLLLL,LLLL
879,2023/03/08 14:47:29,0,+  57.4,+  59.5,+ 154.2,+ 140.7,+  59.6,+  51.5,+ 0.249,+ 0.118,LLLLLLLLLL,LLLL
880,2023/03/08 14:47:29,500,+  57.4,+  59.6,+ 154.0,+ 140.7,+  59.6,+  51.5,+ 0.248,+ 0.120,LLLLLLLLLL,LLLL
881,2023/03/08 14:47:30,0,+  57.4,+  59.6,+ 153.9,+ 140.7,+  59.6,+  51.5,+ 0.354,+ 0.120,LLLLLLLLLL,LLLL
882,2023/03/08 14:47:30,500,+  57.4,+  59.6,+ 153.8,+ 140.7,+  59.6,+  51.5,+ 0.363,+ 0.109,LLLLLLLLLL,LLLL
883,2023/03/08 14:47:31,0,+  57.4,+  59.5,+ 153.8,+ 140.7,+  59.6,+  51.5,+ 0.305,+ 0.122,LLLLLLLLLL,LLLL
884,2023/03/08 14:47:31,500,+  57.4,+  59.5,+ 153.7,+ 140.7,+  59.7,+  51.6,+ 0.282,+ 0.124,LLLLLLLLLL,LLLL
885,2023/03/08 14:47:32,0,+  57.4,+  59.6,+ 153.6,+ 140.7,+  59.7,+  51.6,+ 0.298,+ 0.114,LLLLLLLLLL,LLLL
886,2023/03/08 14:47:32,500,+  57.4,+  59.6,+ 153.5,+ 140.7,+  59.8,+  51.6,+ 0.306,+ 0.110,LLLLLLLLLL,LLLL
887,2023/03/08 14:47:33,0,+  57.4,+  59.6,+ 153.4,+ 140.7,+  59.8,+  51.6,+ 0.258,+ 0.111,LLLLLLLLLL,LLLL
888,2023/03/08 14:47:33,500,+  57.4,+  59.6,+ 153.3,+ 140.6,+  59.9,+  51.6,+ 0.238,+ 0.111,LLLLLLLLLL,LLLL
889,2023/03/08 14:47:34,0,+  57.4,+  59.7,+ 153.3,+ 140.7,+  60.0,+  51.7,+ 0.292,+ 0.104,LLLLLLLLLL,LLLL
890,2023/03/08 14:47:34,500,+  57.4,+  59.7,+ 153.3,+ 140.7,+  60.0,+  51.7,+ 0.315,+ 0.106,LLLLLLLLLL,LLLL
891,2023/03/08 14:47:35,0,+  57.4,+  59.7,+ 153.3,+ 140.7,+  60.0,+  51.7,+ 0.352,+ 0.110,LLLLLLLLLL,LLLL
892,2023/03/08 14:47:35,500,+  57.4,+  59.7,+ 153.3,+ 140.7,+  60.0,+  51.7,+ 0.347,+ 0.106,LLLLLLLLLL,LLLL
893,2023/03/08 14:47:36,0,+  57.4,+  59.7,+ 153.4,+ 140.7,+  60.0,+  51.7,+ 0.365,+ 0.120,LLLLLLLLLL,LLLL
894,2023/03/08 14:47:36,500,+  57.4,+  59.7,+ 153.5,+ 140.7,+  60.1,+  51.7,+ 0.308,+ 0.123,LLLLLLLLLL,LLLL
895,2023/03/08 14:47:37,0,+  57.4,+  59.7,+ 153.5,+ 140.7,+  60.1,+  51.7,+ 0.424,+ 0.121,LLLLLLLLLL,LLLL
896,2023/03/08 14:47:37,500,+  57.4,+  59.7,+ 153.5,+ 140.7,+  60.1,+  51.6,+ 0.378,+ 0.122,LLLLLLLLLL,LLLL
897,2023/03/08 14:47:38,0,+  57.4,+  59.7,+ 153.5,+ 140.7,+  60.1,+  51.6,+ 0.333,+ 0.134,LLLLLLLLLL,LLLL
898,2023/03/08 14:47:38,500,+  57.4,+  59.7,+ 153.5,+ 140.7,+  60.1,+  51.6,+ 0.359,+ 0.116,LLLLLLLLLL,LLLL
899,2023/03/08 14:47:39,0,+  57.4,+  59.8,+ 153.6,+ 140.7,+  60.1,+  51.6,+ 0.376,+ 0.134,LLLLLLLLLL,LLLL
900,2023/03/08 14:47:39,500,+  57.4,+  59.8,+ 153.7,+ 140.7,+  60.1,+  51.6,+ 0.335,+ 0.130,LLLLLLLLLL,LLLL
901,2023/03/08 14:47:40,0,+  57.4,+  59.8,+ 153.7,+ 140.7,+  60.1,+  51.5,+ 0.419,+ 0.125,LLLLLLLLLL,LLLL
902,2023/03/08 14:47:40,500,+  57.4,+  59.8,+ 153.8,+ 140.7,+  60.1,+  51.4,+ 0.426,+ 0.118,LLLLLLLLLL,LLLL
903,2023/03/08 14:47:41,0,+  57.4,+  59.8,+ 153.9,+ 140.7,+  60.0,+  51.3,+ 0.327,+ 0.116,LLLLLLLLLL,LLLL
904,2023/03/08 14:47:41,500,+  57.4,+  59.8,+ 153.9,+ 140.7,+  60.0,+  51.3,+ 0.324,+ 0.123,LLLLLLLLLL,LLLL
905,2023/03/08 14:47:42,0,+  57.4,+  59.8,+ 153.9,+ 140.7,+  59.9,+  51.2,+ 0.361,+ 0.124,LLLLLLLLLL,LLLL
906,2023/03/08 14:47:42,500,+  57.4,+  59.9,+ 153.9,+ 140.7,+  59.9,+  51.2,+ 0.456,+ 0.117,LLLLLLLLLL,LLLL
907,2023/03/08 14:47:43,0,+  57.4,+  59.8,+ 153.9,+ 140.7,+  59.9,+  51.3,+ 0.310,+ 0.114,LLLLLLLLLL,LLLL
908,2023/03/08 14:47:43,500,+  57.4,+  59.8,+ 153.8,+ 140.7,+  59.8,+  51.3,+ 0.342,+ 0.115,LLLLLLLLLL,LLLL
909,2023/03/08 14:47:44,0,+  57.4,+  59.8,+ 153.8,+ 140.7,+  59.9,+  51.3,+ 0.282,+ 0.123,LLLLLLLLLL,LLLL
910,2023/03/08 14:47:44,500,+  57.4,+  59.9,+ 153.8,+ 140.7,+  59.8,+  51.2,+ 0.294,+ 0.124,LLLLLLLLLL,LLLL
911,2023/03/08 14:47:45,0,+  57.4,+  59.9,+ 153.8,+ 140.7,+  59.8,+  51.3,+ 0.242,+ 0.118,LLLLLLLLLL,LLLL
912,2023/03/08 14:47:45,500,+  57.4,+  59.9,+ 153.9,+ 140.7,+  59.8,+  51.3,+ 0.265,+ 0.115,LLLLLLLLLL,LLLL
913,2023/03/08 14:47:46,0,+  57.3,+  59.9,+ 154.0,+ 140.7,+  59.8,+  51.3,+ 0.386,+ 0.110,LLLLLLLLLL,LLLL
914,2023/03/08 14:47:46,500,+  57.3,+  60.0,+ 154.1,+ 140.7,+  59.8,+  51.3,+ 0.280,+ 0.114,LLLLLLLLLL,LLLL
915,2023/03/08 14:47:47,0,+  57.3,+  59.9,+ 154.1,+ 140.7,+  59.8,+  51.3,+ 0.308,+ 0.115,LLLLLLLLLL,LLLL
916,2023/03/08 14:47:47,500,+  57.3,+  59.9,+ 154.1,+ 140.8,+  59.8,+  51.3,+ 0.292,+ 0.109,LLLLLLLLLL,LLLL
917,2023/03/08 14:47:48,0,+  57.3,+  60.0,+ 154.2,+ 140.8,+  59.9,+  51.4,+ 0.297,+ 0.109,LLLLLLLLLL,LLLL
918,2023/03/08 14:47:48,500,+  57.4,+  60.0,+ 154.3,+ 140.8,+  59.9,+  51.4,+ 0.341,+ 0.110,LLLLLLLLLL,LLLL
919,2023/03/08 14:47:49,0,+  57.4,+  60.0,+ 154.4,+ 140.9,+  60.0,+  51.5,+ 0.241,+ 0.112,LLLLLLLLLL,LLLL
920,2023/03/08 14:47:49,500,+  57.4,+  60.0,+ 154.5,+ 141.0,+  60.0,+  51.5,+ 0.321,+ 0.113,LLLLLLLLLL,LLLL
921,2023/03/08 14:47:50,0,+  57.4,+  60.0,+ 154.6,+ 141.0,+  60.0,+  51.5,+ 0.382,+ 0.112,LLLLLLLLLL,LLLL
922,2023/03/08 14:47:50,500,+  57.4,+  60.0,+ 154.8,+ 141.0,+  60.0,+  51.5,+ 0.354,+ 0.112,LLLLLLLLLL,LLLL
923,2023/03/08 14:47:51,0,+  57.4,+  60.0,+ 154.9,+ 141.0,+  60.0,+  51.5,+ 0.420,+ 0.109,LLLLLLLLLL,LLLL
924,2023/03/08 14:47:51,500,+  57.4,+  60.0,+ 155.0,+ 141.0,+  60.0,+  51.5,+ 0.387,+ 0.112,LLLLLLLLLL,LLLL
925,2023/03/08 14:47:52,0,+  57.4,+  60.0,+ 155.1,+ 141.0,+  60.0,+  51.5,+ 0.309,+ 0.112,LLLLLLLLLL,LLLL
926,2023/03/08 14:47:52,500,+  57.4,+  60.1,+ 155.3,+ 141.0,+  60.0,+  51.5,+ 0.392,+ 0.118,LLLLLLLLLL,LLLL
927,2023/03/08 14:47:53,0,+  57.4,+  60.1,+ 155.3,+ 141.0,+  60.0,+  51.5,+ 0.404,+ 0.114,LLLLLLLLLL,LLLL
928,2023/03/08 14:47:53,500,+  57.4,+  60.1,+ 155.3,+ 141.0,+  60.0,+  51.5,+ 0.323,+ 0.108,LLLLLLLLLL,LLLL
929,2023/03/08 14:47:54,0,+  57.4,+  60.1,+ 155.3,+ 141.0,+  60.0,+  51.5,+ 0.309,+ 0.108,LLLLLLLLLL,LLLL
930,2023/03/08 14:47:54,500,+  57.4,+  60.1,+ 155.3,+ 141.0,+  60.1,+  51.6,+ 0.340,+ 0.124,LLLLLLLLLL,LLLL
931,2023/03/08 14:47:55,0,+  57.4,+  60.1,+ 155.3,+ 141.0,+  60.0,+  51.6,+ 0.275,+ 0.117,LLLLLLLLLL,LLLL
932,2023/03/08 14:47:55,500,+  57.4,+  60.1,+ 155.3,+ 141.0,+  60.0,+  51.6,+ 0.263,+ 0.114,LLLLLLLLLL,LLLL
933,2023/03/08 14:47:56,0,+  57.4,+  60.1,+ 155.2,+ 141.0,+  60.0,+  51.6,+ 0.396,+ 0.136,LLLLLLLLLL,LLLL
934,2023/03/08 14:47:56,500,+  57.4,+  60.1,+ 155.1,+ 140.9,+  60.0,+  51.6,+ 0.328,+ 0.118,LLLLLLLLLL,LLLL
935,2023/03/08 14:47:57,0,+  57.4,+  60.1,+ 155.0,+ 140.9,+  60.0,+  51.6,+ 0.349,+ 0.124,LLLLLLLLLL,LLLL
936,2023/03/08 14:47:57,500,+  57.4,+  60.1,+ 155.0,+ 140.9,+  60.0,+  51.6,+ 0.345,+ 0.118,LLLLLLLLLL,LLLL
937,2023/03/08 14:47:58,0,+  57.4,+  60.1,+ 155.1,+ 140.9,+  60.0,+  51.6,+ 0.269,+ 0.113,LLLLLLLLLL,LLLL
938,2023/03/08 14:47:58,500,+  57.4,+  60.1,+ 155.1,+ 140.8,+  60.0,+  51.6,+ 0.310,+ 0.115,LLLLLLLLLL,LLLL
939,2023/03/08 14:47:59,0,+  57.4,+  60.1,+ 155.1,+ 140.8,+  60.0,+  51.5,+ 0.226,+ 0.113,LLLLLLLLLL,LLLL
940,2023/03/08 14:47:59,500,+  57.4,+  60.1,+ 155.1,+ 140.8,+  60.0,+  51.5,+ 0.278,+ 0.114,LLLLLLLLLL,LLLL
941,2023/03/08 14:48:00,0,+  57.4,+  60.1,+ 155.0,+ 140.8,+  60.0,+  51.4,+ 0.365,+ 0.122,LLLLLLLLLL,LLLL
942,2023/03/08 14:48:00,500,+  57.4,+  60.1,+ 155.0,+ 140.8,+  60.0,+  51.4,+ 0.306,+ 0.128,LLLLLLLLLL,LLLL
943,2023/03/08 14:48:01,0,+  57.4,+  60.1,+ 155.0,+ 140.8,+  59.8,+  51.4,+ 0.364,+ 0.116,LLLLLLLLLL,LLLL
944,2023/03/08 14:48:01,500,+  57.4,+  60.1,+ 155.0,+ 140.8,+  59.9,+  51.5,+ 0.365,+ 0.119,LLLLLLLLLL,LLLL
945,2023/03/08 14:48:02,0,+  57.4,+  60.1,+ 155.0,+ 140.9,+  59.9,+  51.5,+ 0.224,+ 0.121,LLLLLLLLLL,LLLL
946,2023/03/08 14:48:02,500,+  57.3,+  60.1,+ 155.0,+ 140.9,+  59.8,+  51.6,+ 0.265,+ 0.110,LLLLLLLLLL,LLLL
947,2023/03/08 14:48:03,0,+  57.4,+  60.1,+ 155.1,+ 140.9,+  59.9,+  51.6,+ 0.362,+ 0.112,LLLLLLLLLL,LLLL
948,2023/03/08 14:48:03,500,+  57.3,+  60.2,+ 155.1,+ 140.9,+  59.9,+  51.6,+ 0.402,+ 0.112,LLLLLLLLLL,LLLL
949,2023/03/08 14:48:04,0,+  57.3,+  60.1,+ 155.1,+ 140.9,+  60.0,+  51.6,+ 0.358,+ 0.113,LLLLLLLLLL,LLLL
950,2023/03/08 14:48:04,500,+  57.4,+  60.1,+ 155.2,+ 140.9,+  60.0,+  51.6,+ 0.369,+ 0.115,LLLLLLLLLL,LLLL
951,2023/03/08 14:48:05,0,+  57.3,+  60.1,+ 155.3,+ 140.9,+  60.0,+  51.6,+ 0.238,+ 0.119,LLLLLLLLLL,LLLL
952,2023/03/08 14:48:05,500,+  57.3,+  60.1,+ 155.4,+ 140.9,+  60.0,+  51.6,+ 0.303,+ 0.117,LLLLLLLLLL,LLLL
953,2023/03/08 14:48:06,0,+  57.3,+  60.1,+ 155.4,+ 141.0,+  60.0,+  51.6,+ 0.270,+ 0.120,LLLLLLLLLL,LLLL
954,2023/03/08 14:48:06,500,+  57.3,+  60.1,+ 155.4,+ 141.0,+  60.0,+  51.7,+ 0.348,+ 0.124,LLLLLLLLLL,LLLL
955,2023/03/08 14:48:07,0,+  57.4,+  60.1,+ 155.5,+ 141.0,+  60.0,+  51.7,+ 0.301,+ 0.118,LLLLLLLLLL,LLLL
956,2023/03/08 14:48:07,500,+  57.4,+  60.1,+ 155.5,+ 141.0,+  60.0,+  51.6,+ 0.278,+ 0.112,LLLLLLLLLL,LLLL
957,2023/03/08 14:48:08,0,+  57.5,+  60.2,+ 155.4,+ 141.0,+  60.0,+  51.7,+ 0.334,+ 0.111,LLLLLLLLLL,LLLL
958,2023/03/08 14:48:08,500,+  57.5,+  60.2,+ 155.4,+ 141.0,+  60.0,+  51.6,+ 0.378,+ 0.120,LLLLLLLLLL,LLLL
959,2023/03/08 14:48:09,0,+  57.5,+  60.3,+ 155.4,+ 141.1,+  60.0,+  51.6,+ 0.367,+ 0.113,LLLLLLLLLL,LLLL
960,2023/03/08 14:48:09,500,+  57.5,+  60.3,+ 155.4,+ 141.1,+  60.0,+  51.6,+ 0.336,+ 0.112,LLLLLLLLLL,LLLL
961,2023/03/08 14:48:10,0,+  57.5,+  60.3,+ 155.5,+ 141.1,+  60.0,+  51.6,+ 0.348,+ 0.115,LLLLLLLLLL,LLLL
962,2023/03/08 14:48:10,500,+  57.5,+  60.3,+ 155.6,+ 141.1,+  60.0,+  51.6,+ 0.312,+ 0.121,LLLLLLLLLL,LLLL
963,2023/03/08 14:48:11,0,+  57.6,+  60.4,+ 155.6,+ 141.1,+  60.0,+  51.6,+ 0.239,+ 0.118,LLLLLLLLLL,LLLL
964,2023/03/08 14:48:11,500,+  57.6,+  60.4,+ 155.7,+ 141.1,+  60.0,+  51.6,+ 0.156,+ 0.113,LLLLLLLLLL,LLLL
965,2023/03/08 14:48:12,0,+  57.5,+  60.4,+ 155.7,+ 141.1,+  60.0,+  51.6,+ 0.215,+ 0.123,LLLLLLLLLL,LLLL
966,2023/03/08 14:48:12,500,+  57.5,+  60.4,+ 155.8,+ 141.1,+  60.0,+  51.7,+ 0.339,+ 0.121,LLLLLLLLLL,LLLL
967,2023/03/08 14:48:13,0,+  57.5,+  60.4,+ 155.8,+ 141.1,+  60.0,+  51.7,+ 0.375,+ 0.115,LLLLLLLLLL,LLLL
968,2023/03/08 14:48:13,500,+  57.5,+  60.4,+ 155.9,+ 141.1,+  59.9,+  51.7,+ 0.427,+ 0.123,LLLLLLLLLL,LLLL
969,2023/03/08 14:48:14,0,+  57.5,+  60.3,+ 155.9,+ 141.1,+  59.9,+  51.7,+ 0.336,+ 0.128,LLLLLLLLLL,LLLL
970,2023/03/08 14:48:14,500,+  57.5,+  60.3,+ 156.1,+ 141.1,+  59.9,+  51.7,+ 0.427,+ 0.124,LLLLLLLLLL,LLLL
971,2023/03/08 14:48:15,0,+  57.5,+  60.3,+ 156.1,+ 141.1,+  59.9,+  51.7,+ 0.280,+ 0.125,LLLLLLLLLL,LLLL
972,2023/03/08 14:48:15,500,+  57.4,+  60.2,+ 156.2,+ 141.2,+  59.9,+  51.8,+ 0.370,+ 0.124,LLLLLLLLLL,LLLL
973,2023/03/08 14:48:16,0,+  57.4,+  60.2,+ 156.2,+ 141.2,+  59.8,+  51.8,+ 0.494,+ 0.125,LLLLLLLLLL,LLLL
974,2023/03/08 14:48:16,500,+  57.4,+  60.1,+ 156.3,+ 141.2,+  59.8,+  51.9,+ 0.273,+ 0.129,LLLLLLLLLL,LLLL
975,2023/03/08 14:48:17,0,+  57.3,+  60.1,+ 156.1,+ 141.2,+  59.8,+  51.9,+ 0.341,+ 0.123,LLLLLLLLLL,LLLL
976,2023/03/08 14:48:17,500,+  57.3,+  60.1,+ 156.2,+ 141.2,+  59.8,+  51.9,+ 0.355,+ 0.118,LLLLLLLLLL,LLLL
977,2023/03/08 14:48:18,0,+  57.3,+  60.2,+ 156.2,+ 141.3,+  59.8,+  51.9,+ 0.327,+ 0.123,LLLLLLLLLL,LLLL
978,2023/03/08 14:48:18,500,+  57.3,+  60.2,+ 156.1,+ 141.3,+  59.8,+  51.9,+ 0.433,+ 0.118,LLLLLLLLLL,LLLL
979,2023/03/08 14:48:19,0,+  57.3,+  60.2,+ 156.1,+ 141.3,+  59.8,+  51.9,+ 0.434,+ 0.117,LLLLLLLLLL,LLLL
980,2023/03/08 14:48:19,500,+  57.2,+  60.1,+ 156.0,+ 141.3,+  59.8,+  51.9,+ 0.263,+ 0.113,LLLLLLLLLL,LLLL
981,2023/03/08 14:48:20,0,+  57.2,+  60.1,+ 156.0,+ 141.4,+  59.8,+  51.9,+ 0.267,+ 0.111,LLLLLLLLLL,LLLL
982,2023/03/08 14:48:20,500,+  57.2,+  60.1,+ 155.9,+ 141.4,+  59.8,+  51.9,+ 0.332,+ 0.116,LLLLLLLLLL,LLLL
983,2023/03/08 14:48:21,0,+  57.2,+  60.2,+ 155.9,+ 141.4,+  59.8,+  51.9,+ 0.219,+ 0.124,LLLLLLLLLL,LLLL
984,2023/03/08 14:48:21,500,+  57.2,+  60.2,+ 156.0,+ 141.5,+  59.8,+  51.9,+ 0.371,+ 0.110,LLLLLLLLLL,LLLL
