Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
14,2022/08/09 10:41:28,500,+  25.2,+  25.4,+  30.5,+  25.5,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
15,2022/08/09 10:41:29,0,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
16,2022/08/09 10:41:29,500,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
17,2022/08/09 10:41:30,0,+  25.2,+  25.4,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.003,LLLLLLLLLL,LLLL
18,2022/08/09 10:41:30,500,+  25.2,+  25.4,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
19,2022/08/09 10:41:31,0,+  25.2,+  25.4,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
20,2022/08/09 10:41:31,500,+  25.2,+  25.4,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
21,2022/08/09 10:41:32,0,+  25.2,+  25.4,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
22,2022/08/09 10:41:32,500,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
23,2022/08/09 10:41:33,0,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
24,2022/08/09 10:41:33,500,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
25,2022/08/09 10:41:34,0,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
26,2022/08/09 10:41:34,500,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.004,LLLLLLLLLL,LLLL
27,2022/08/09 10:41:35,0,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.004,LLLLLLLLLL,LLLL
28,2022/08/09 10:41:35,500,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.003,LLLLLLLLLL,LLLL
29,2022/08/09 10:41:36,0,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
30,2022/08/09 10:41:36,500,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
31,2022/08/09 10:41:37,0,+  25.2,+  25.6,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.003,+ 0.003,LLLLLLLLLL,LLLL
32,2022/08/09 10:41:37,500,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.003,+ 0.004,LLLLLLLLLL,LLLL
33,2022/08/09 10:41:38,0,+  25.3,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
34,2022/08/09 10:41:38,500,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
35,2022/08/09 10:41:39,0,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
36,2022/08/09 10:41:39,500,+  25.2,+  25.6,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
37,2022/08/09 10:41:40,0,+  25.2,+  25.5,+  30.5,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.004,LLLLLLLLLL,LLLL
38,2022/08/09 10:41:40,500,+  25.2,+  25.5,+  30.6,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.003,LLLLLLLLLL,LLLL
39,2022/08/09 10:41:41,0,+  25.2,+  25.5,+  30.6,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
40,2022/08/09 10:41:41,500,+  25.2,+  25.5,+  30.6,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
41,2022/08/09 10:41:42,0,+  25.2,+  25.5,+  30.6,+  25.4,+  25.1,+  25.2,+ 0.004,+ 0.003,LLLLLLLLLL,LLLL
42,2022/08/09 10:41:42,500,+  25.2,+  25.5,+  30.6,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.004,LLLLLLLLLL,LLLL
43,2022/08/09 10:41:43,0,+  25.2,+  25.5,+  30.6,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.003,LLLLLLLLLL,LLLL
44,2022/08/09 10:41:43,500,+  25.2,+  25.5,+  30.7,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.006,LLLLLLLLLL,LLLL
45,2022/08/09 10:41:44,0,+  25.2,+  25.5,+  30.7,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.007,LLLLLLLLLL,LLLL
46,2022/08/09 10:41:44,500,+  25.2,+  25.5,+  30.7,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.009,LLLLLLLLLL,LLLL
47,2022/08/09 10:41:45,0,+  25.2,+  25.5,+  30.8,+  25.4,+  25.1,+  25.2,+ 0.005,+ 0.010,LLLLLLLLLL,LLLL
48,2022/08/09 10:41:45,500,+  25.2,+  25.5,+  30.8,+  25.4,+  25.1,+  25.2,+ 0.006,+ 0.010,LLLLLLLLLL,LLLL
49,2022/08/09 10:41:46,0,+  25.2,+  25.5,+  30.8,+  25.4,+  25.1,+  25.2,+ 0.007,+ 0.010,LLLLLLLLLL,LLLL
50,2022/08/09 10:41:46,500,+  25.3,+  25.5,+  30.9,+  25.5,+  25.1,+  25.2,+ 0.017,+ 0.010,LLLLLLLLLL,LLLL
51,2022/08/09 10:41:47,0,+  25.3,+  25.5,+  30.8,+  25.4,+  25.1,+  25.2,+ 0.011,+ 0.010,LLLLLLLLLL,LLLL
52,2022/08/09 10:41:47,500,+  25.3,+  25.5,+  30.9,+  25.5,+  25.1,+  25.2,+ 0.014,+ 0.011,LLLLLLLLLL,LLLL
53,2022/08/09 10:41:48,0,+  25.3,+  25.5,+  30.9,+  25.5,+  25.1,+  25.2,+ 0.009,+ 0.011,LLLLLLLLLL,LLLL
54,2022/08/09 10:41:48,500,+  25.3,+  25.5,+  31.0,+  25.5,+  25.1,+  25.2,+ 0.009,+ 0.010,LLLLLLLLLL,LLLL
55,2022/08/09 10:41:49,0,+  25.4,+  25.5,+  31.0,+  25.6,+  25.1,+  25.2,+ 0.009,+ 0.011,LLLLLLLLLL,LLLL
56,2022/08/09 10:41:49,500,+  25.3,+  25.5,+  31.0,+  25.5,+  25.2,+  25.2,+ 0.006,+ 0.010,LLLLLLLLLL,LLLL
57,2022/08/09 10:41:50,0,+  25.4,+  25.5,+  31.1,+  25.5,+  25.2,+  25.2,+ 0.007,+ 0.009,LLLLLLLLLL,LLLL
58,2022/08/09 10:41:50,500,+  25.4,+  25.5,+  31.1,+  25.5,+  25.1,+  25.2,+ 0.008,+ 0.005,LLLLLLLLLL,LLLL
59,2022/08/09 10:41:51,0,+  25.4,+  25.5,+  31.1,+  25.5,+  25.1,+  25.2,+ 0.009,+ 0.005,LLLLLLLLLL,LLLL
60,2022/08/09 10:41:51,500,+  25.3,+  25.5,+  31.1,+  25.5,+  25.1,+  25.2,+ 0.017,+ 0.070,LLLLLLLLLL,LLLL
61,2022/08/09 10:41:52,0,+  25.4,+  25.5,+  31.2,+  25.6,+  25.1,+  25.2,+ 0.016,+ 0.067,LLLLLLLLLL,LLLL
62,2022/08/09 10:41:52,500,+  25.4,+  25.6,+  31.2,+  25.6,+  25.2,+  25.2,+ 0.088,+ 0.067,LLLLLLLLLL,LLLL
63,2022/08/09 10:41:53,0,+  25.6,+  25.6,+  31.3,+  25.5,+  25.2,+  25.2,+ 0.106,+ 0.065,LLLLLLLLLL,LLLL
64,2022/08/09 10:41:53,500,+  25.7,+  25.6,+  31.4,+  25.6,+  25.2,+  25.2,+ 0.166,+ 0.069,LLLLLLLLLL,LLLL
65,2022/08/09 10:41:54,0,+  25.7,+  25.7,+  31.6,+  25.6,+  25.2,+  25.2,+ 0.192,+ 0.066,LLLLLLLLLL,LLLL
66,2022/08/09 10:41:54,500,+  25.9,+  25.7,+  31.8,+  25.6,+  25.2,+  25.2,+ 0.139,+ 0.065,LLLLLLLLLL,LLLL
67,2022/08/09 10:41:55,0,+  26.1,+  25.7,+  32.1,+  25.7,+  25.2,+  25.2,+ 0.154,+ 0.066,LLLLLLLLLL,LLLL
68,2022/08/09 10:41:55,500,+  26.1,+  25.7,+  32.3,+  25.7,+  25.2,+  25.2,+ 0.160,+ 0.068,LLLLLLLLLL,LLLL
69,2022/08/09 10:41:56,0,+  26.2,+  25.7,+  32.4,+  25.9,+  25.2,+  25.2,+ 0.185,+ 0.064,LLLLLLLLLL,LLLL
70,2022/08/09 10:41:56,500,+  26.4,+  25.8,+  32.8,+  25.9,+  25.2,+  25.3,+ 0.120,+ 0.068,LLLLLLLLLL,LLLL
71,2022/08/09 10:41:57,0,+  26.5,+  25.9,+  33.2,+  26.1,+  25.2,+  25.3,+ 0.080,+ 0.066,LLLLLLLLLL,LLLL
72,2022/08/09 10:41:57,500,+  26.6,+  25.9,+  33.6,+  26.1,+  25.2,+  25.3,+ 0.112,+ 0.068,LLLLLLLLLL,LLLL
73,2022/08/09 10:41:58,0,+  26.7,+  25.9,+  33.9,+  26.2,+  25.2,+  25.3,+ 0.134,+ 0.069,LLLLLLLLLL,LLLL
74,2022/08/09 10:41:58,500,+  26.9,+  26.0,+  34.2,+  26.3,+  25.2,+  25.3,+ 0.142,+ 0.066,LLLLLLLLLL,LLLL
75,2022/08/09 10:41:59,0,+  27.0,+  26.1,+  34.7,+  26.5,+  25.3,+  25.3,+ 0.161,+ 0.067,LLLLLLLLLL,LLLL
76,2022/08/09 10:41:59,500,+  27.1,+  26.1,+  35.0,+  26.7,+  25.3,+  25.3,+ 0.130,+ 0.067,LLLLLLLLLL,LLLL
77,2022/08/09 10:42:00,0,+  27.3,+  26.1,+  35.5,+  26.8,+  25.3,+  25.3,+ 0.173,+ 0.065,LLLLLLLLLL,LLLL
78,2022/08/09 10:42:00,500,+  27.4,+  26.1,+  36.1,+  27.0,+  25.3,+  25.3,+ 0.149,+ 0.068,LLLLLLLLLL,LLLL
79,2022/08/09 10:42:01,0,+  27.5,+  26.2,+  36.5,+  27.1,+  25.4,+  25.3,+ 0.154,+ 0.066,LLLLLLLLLL,LLLL
80,2022/08/09 10:42:01,500,+  27.7,+  26.2,+  37.0,+  27.3,+  25.4,+  25.4,+ 0.137,+ 0.065,LLLLLLLLLL,LLLL
81,2022/08/09 10:42:02,0,+  27.9,+  26.3,+  37.5,+  27.5,+  25.4,+  25.4,+ 0.145,+ 0.075,LLLLLLLLLL,LLLL
82,2022/08/09 10:42:02,500,+  28.0,+  26.4,+  38.1,+  27.7,+  25.4,+  25.4,+ 0.135,+ 0.080,LLLLLLLLLL,LLLL
83,2022/08/09 10:42:03,0,+  28.0,+  26.4,+  38.5,+  27.9,+  25.6,+  25.5,+ 0.141,+ 0.084,LLLLLLLLLL,LLLL
84,2022/08/09 10:42:03,500,+  28.2,+  26.4,+  39.1,+  28.2,+  25.6,+  25.6,+ 0.268,+ 0.083,LLLLLLLLLL,LLLL
85,2022/08/09 10:42:04,0,+  28.3,+  26.5,+  39.6,+  28.5,+  25.7,+  25.6,+ 0.267,+ 0.089,LLLLLLLLLL,LLLL
86,2022/08/09 10:42:04,500,+  28.4,+  26.5,+  40.4,+  28.8,+  25.9,+  25.7,+ 0.230,+ 0.088,LLLLLLLLLL,LLLL
87,2022/08/09 10:42:05,0,+  28.5,+  26.5,+  41.2,+  29.1,+  26.0,+  25.7,+ 0.208,+ 0.087,LLLLLLLLLL,LLLL
88,2022/08/09 10:42:05,500,+  28.7,+  26.6,+  42.0,+  29.4,+  26.1,+  25.7,+ 0.257,+ 0.094,LLLLLLLLLL,LLLL
89,2022/08/09 10:42:06,0,+  28.8,+  26.7,+  42.8,+  29.7,+  26.2,+  25.8,+ 0.214,+ 0.094,LLLLLLLLLL,LLLL
90,2022/08/09 10:42:06,500,+  28.9,+  26.8,+  43.7,+  30.0,+  26.4,+  25.9,+ 0.169,+ 0.093,LLLLLLLLLL,LLLL
91,2022/08/09 10:42:07,0,+  29.1,+  26.9,+  44.6,+  30.2,+  26.5,+  26.0,+ 0.197,+ 0.097,LLLLLLLLLL,LLLL
92,2022/08/09 10:42:07,500,+  29.2,+  26.9,+  45.5,+  30.5,+  26.6,+  26.0,+ 0.167,+ 0.093,LLLLLLLLLL,LLLL
93,2022/08/09 10:42:08,0,+  29.4,+  27.0,+  46.2,+  30.6,+  26.7,+  26.1,+ 0.101,+ 0.092,LLLLLLLLLL,LLLL
94,2022/08/09 10:42:08,500,+  29.5,+  27.0,+  47.0,+  31.0,+  26.9,+  26.1,+ 0.194,+ 0.099,LLLLLLLLLL,LLLL
95,2022/08/09 10:42:09,0,+  29.6,+  27.1,+  47.9,+  31.3,+  27.0,+  26.2,+ 0.186,+ 0.091,LLLLLLLLLL,LLLL
96,2022/08/09 10:42:09,500,+  29.8,+  27.2,+  48.8,+  31.5,+  27.2,+  26.2,+ 0.231,+ 0.089,LLLLLLLLLL,LLLL
97,2022/08/09 10:42:10,0,+  30.0,+  27.2,+  49.6,+  31.8,+  27.3,+  26.4,+ 0.113,+ 0.094,LLLLLLLLLL,LLLL
98,2022/08/09 10:42:10,500,+  30.1,+  27.3,+  50.4,+  32.1,+  27.5,+  26.4,+ 0.195,+ 0.087,LLLLLLLLLL,LLLL
99,2022/08/09 10:42:11,0,+  30.3,+  27.4,+  51.3,+  32.4,+  27.6,+  26.5,+ 0.194,+ 0.086,LLLLLLLLLL,LLLL
100,2022/08/09 10:42:11,500,+  30.5,+  27.5,+  52.3,+  32.9,+  27.7,+  26.5,+ 0.233,+ 0.084,LLLLLLLLLL,LLLL
101,2022/08/09 10:42:12,0,+  30.7,+  27.6,+  53.2,+  33.3,+  28.0,+  26.6,+ 0.147,+ 0.088,LLLLLLLLLL,LLLL
102,2022/08/09 10:42:12,500,+  30.9,+  27.7,+  54.2,+  33.7,+  28.0,+  26.7,+ 0.166,+ 0.087,LLLLLLLLLL,LLLL
103,2022/08/09 10:42:13,0,+  31.1,+  27.7,+  55.1,+  34.2,+  28.2,+  26.7,+ 0.165,+ 0.095,LLLLLLLLLL,LLLL
104,2022/08/09 10:42:13,500,+  31.4,+  27.9,+  56.1,+  34.5,+  28.3,+  26.9,+ 0.219,+ 0.096,LLLLLLLLLL,LLLL
105,2022/08/09 10:42:14,0,+  31.6,+  27.9,+  57.1,+  34.9,+  28.5,+  26.9,+ 0.167,+ 0.090,LLLLLLLLLL,LLLL
106,2022/08/09 10:42:14,500,+  31.8,+  28.0,+  58.0,+  35.2,+  28.7,+  26.9,+ 0.228,+ 0.092,LLLLLLLLLL,LLLL
107,2022/08/09 10:42:15,0,+  31.9,+  28.0,+  59.0,+  35.6,+  28.7,+  27.0,+ 0.245,+ 0.100,LLLLLLLLLL,LLLL
108,2022/08/09 10:42:15,500,+  32.1,+  28.2,+  59.9,+  36.0,+  28.8,+  27.0,+ 0.203,+ 0.107,LLLLLLLLLL,LLLL
109,2022/08/09 10:42:16,0,+  32.3,+  28.2,+  60.8,+  36.4,+  29.0,+  27.1,+ 0.215,+ 0.087,LLLLLLLLLL,LLLL
110,2022/08/09 10:42:16,500,+  32.4,+  28.3,+  61.7,+  36.8,+  29.2,+  27.1,+ 0.243,+ 0.095,LLLLLLLLLL,LLLL
111,2022/08/09 10:42:17,0,+  32.6,+  28.3,+  62.6,+  37.2,+  29.3,+  27.2,+ 0.298,+ 0.093,LLLLLLLLLL,LLLL
112,2022/08/09 10:42:17,500,+  32.7,+  28.4,+  63.4,+  37.7,+  29.4,+  27.2,+ 0.262,+ 0.094,LLLLLLLLLL,LLLL
113,2022/08/09 10:42:18,0,+  32.9,+  28.5,+  64.2,+  38.0,+  29.5,+  27.2,+ 0.273,+ 0.093,LLLLLLLLLL,LLLL
114,2022/08/09 10:42:18,500,+  33.0,+  28.5,+  65.0,+  38.4,+  29.6,+  27.4,+ 0.269,+ 0.088,LLLLLLLLLL,LLLL
115,2022/08/09 10:42:19,0,+  33.2,+  28.6,+  65.8,+  38.8,+  29.8,+  27.4,+ 0.308,+ 0.090,LLLLLLLLLL,LLLL
116,2022/08/09 10:42:19,500,+  33.3,+  28.7,+  66.7,+  39.3,+  29.9,+  27.4,+ 0.306,+ 0.096,LLLLLLLLLL,LLLL
117,2022/08/09 10:42:20,0,+  33.4,+  28.7,+  67.6,+  39.8,+  30.1,+  27.5,+ 0.234,+ 0.093,LLLLLLLLLL,LLLL
118,2022/08/09 10:42:20,500,+  33.6,+  28.8,+  68.4,+  40.3,+  30.2,+  27.6,+ 0.244,+ 0.094,LLLLLLLLLL,LLLL
119,2022/08/09 10:42:21,0,+  33.7,+  28.8,+  69.3,+  40.7,+  30.3,+  27.6,+ 0.263,+ 0.095,LLLLLLLLLL,LLLL
120,2022/08/09 10:42:21,500,+  33.9,+  28.9,+  70.2,+  41.1,+  30.5,+  27.7,+ 0.245,+ 0.100,LLLLLLLLLL,LLLL
121,2022/08/09 10:42:22,0,+  34.1,+  29.0,+  71.1,+  41.5,+  30.6,+  27.7,+ 0.248,+ 0.097,LLLLLLLLLL,LLLL
122,2022/08/09 10:42:22,500,+  34.2,+  29.1,+  72.0,+  41.8,+  30.7,+  27.8,+ 0.292,+ 0.094,LLLLLLLLLL,LLLL
123,2022/08/09 10:42:23,0,+  34.3,+  29.2,+  72.8,+  42.2,+  30.9,+  27.9,+ 0.334,+ 0.097,LLLLLLLLLL,LLLL
124,2022/08/09 10:42:23,500,+  34.4,+  29.2,+  73.7,+  42.6,+  31.0,+  27.9,+ 0.371,+ 0.090,LLLLLLLLLL,LLLL
125,2022/08/09 10:42:24,0,+  34.5,+  29.2,+  74.6,+  43.1,+  31.1,+  28.0,+ 0.293,+ 0.090,LLLLLLLLLL,LLLL
126,2022/08/09 10:42:24,500,+  34.7,+  29.3,+  75.5,+  43.5,+  31.3,+  28.0,+ 0.264,+ 0.090,LLLLLLLLLL,LLLL
127,2022/08/09 10:42:25,0,+  34.9,+  29.5,+  76.6,+  43.9,+  31.4,+  28.0,+ 0.262,+ 0.089,LLLLLLLLLL,LLLL
128,2022/08/09 10:42:25,500,+  34.9,+  29.5,+  77.5,+  44.3,+  31.6,+  28.1,+ 0.411,+ 0.090,LLLLLLLLLL,LLLL
129,2022/08/09 10:42:26,0,+  35.1,+  29.5,+  78.5,+  44.7,+  31.8,+  28.2,+ 0.171,+ 0.090,LLLLLLLLLL,LLLL
130,2022/08/09 10:42:26,500,+  35.2,+  29.6,+  79.5,+  45.2,+  31.8,+  28.2,+ 0.348,+ 0.089,LLLLLLLLLL,LLLL
131,2022/08/09 10:42:27,0,+  35.4,+  29.6,+  80.5,+  45.6,+  32.0,+  28.3,+ 0.359,+ 0.090,LLLLLLLLLL,LLLL
132,2022/08/09 10:42:27,500,+  35.5,+  29.6,+  81.4,+  46.0,+  32.2,+  28.3,+ 0.266,+ 0.101,LLLLLLLLLL,LLLL
133,2022/08/09 10:42:28,0,+  35.6,+  29.7,+  82.3,+  46.4,+  32.3,+  28.3,+ 0.254,+ 0.094,LLLLLLLLLL,LLLL
134,2022/08/09 10:42:28,500,+  35.7,+  29.8,+  83.2,+  46.7,+  32.5,+  28.4,+ 0.310,+ 0.102,LLLLLLLLLL,LLLL
135,2022/08/09 10:42:29,0,+  35.9,+  29.9,+  83.9,+  47.1,+  32.6,+  28.5,+ 0.318,+ 0.103,LLLLLLLLLL,LLLL
136,2022/08/09 10:42:29,500,+  36.0,+  30.0,+  84.7,+  47.5,+  32.8,+  28.6,+ 0.330,+ 0.104,LLLLLLLLLL,LLLL
137,2022/08/09 10:42:30,0,+  36.2,+  30.0,+  85.5,+  48.0,+  32.9,+  28.7,+ 0.371,+ 0.106,LLLLLLLLLL,LLLL
138,2022/08/09 10:42:30,500,+  36.3,+  30.0,+  86.4,+  48.4,+  33.2,+  28.7,+ 0.285,+ 0.103,LLLLLLLLLL,LLLL
139,2022/08/09 10:42:31,0,+  36.4,+  30.0,+  87.1,+  48.8,+  33.3,+  28.7,+ 0.303,+ 0.106,LLLLLLLLLL,LLLL
140,2022/08/09 10:42:31,500,+  36.5,+  30.1,+  87.9,+  49.2,+  33.6,+  28.7,+ 0.321,+ 0.097,LLLLLLLLLL,LLLL
141,2022/08/09 10:42:32,0,+  36.7,+  30.1,+  88.6,+  49.6,+  33.7,+  28.8,+ 0.297,+ 0.100,LLLLLLLLLL,LLLL
142,2022/08/09 10:42:32,500,+  36.8,+  30.2,+  89.4,+  50.0,+  33.9,+  28.8,+ 0.281,+ 0.097,LLLLLLLLLL,LLLL
143,2022/08/09 10:42:33,0,+  37.0,+  30.3,+  90.2,+  50.4,+  34.1,+  29.0,+ 0.254,+ 0.107,LLLLLLLLLL,LLLL
144,2022/08/09 10:42:33,500,+  37.1,+  30.3,+  90.9,+  50.8,+  34.3,+  29.0,+ 0.279,+ 0.101,LLLLLLLLLL,LLLL
145,2022/08/09 10:42:34,0,+  37.2,+  30.4,+  91.7,+  51.2,+  34.4,+  29.1,+ 0.270,+ 0.111,LLLLLLLLLL,LLLL
146,2022/08/09 10:42:34,500,+  37.3,+  30.4,+  92.4,+  51.7,+  34.7,+  29.2,+ 0.318,+ 0.108,LLLLLLLLLL,LLLL
147,2022/08/09 10:42:35,0,+  37.5,+  30.4,+  93.1,+  52.1,+  34.9,+  29.3,+ 0.388,+ 0.109,LLLLLLLLLL,LLLL
148,2022/08/09 10:42:35,500,+  37.6,+  30.5,+  93.8,+  52.5,+  35.0,+  29.3,+ 0.278,+ 0.118,LLLLLLLLLL,LLLL
149,2022/08/09 10:42:36,0,+  37.7,+  30.6,+  94.4,+  53.0,+  35.2,+  29.5,+ 0.271,+ 0.104,LLLLLLLLLL,LLLL
150,2022/08/09 10:42:36,500,+  37.8,+  30.6,+  95.0,+  53.5,+  35.4,+  29.5,+ 0.320,+ 0.106,LLLLLLLLLL,LLLL
151,2022/08/09 10:42:37,0,+  38.0,+  30.7,+  95.6,+  53.9,+  35.6,+  29.6,+ 0.299,+ 0.114,LLLLLLLLLL,LLLL
152,2022/08/09 10:42:37,500,+  38.1,+  30.7,+  96.1,+  54.4,+  35.8,+  29.6,+ 0.303,+ 0.123,LLLLLLLLLL,LLLL
153,2022/08/09 10:42:38,0,+  38.3,+  30.8,+  96.8,+  54.9,+  36.0,+  29.7,+ 0.308,+ 0.103,LLLLLLLLLL,LLLL
154,2022/08/09 10:42:38,500,+  38.4,+  30.8,+  97.3,+  55.4,+  36.2,+  29.8,+ 0.263,+ 0.104,LLLLLLLLLL,LLLL
155,2022/08/09 10:42:39,0,+  38.6,+  30.8,+  97.9,+  55.8,+  36.3,+  29.9,+ 0.288,+ 0.108,LLLLLLLLLL,LLLL
156,2022/08/09 10:42:39,500,+  38.7,+  30.9,+  98.5,+  56.3,+  36.6,+  30.0,+ 0.366,+ 0.112,LLLLLLLLLL,LLLL
157,2022/08/09 10:42:40,0,+  38.8,+  31.0,+  99.0,+  56.8,+  36.7,+  30.0,+ 0.294,+ 0.115,LLLLLLLLLL,LLLL
158,2022/08/09 10:42:40,500,+  39.0,+  31.0,+  99.5,+  57.4,+  37.0,+  30.1,+ 0.321,+ 0.110,LLLLLLLLLL,LLLL
159,2022/08/09 10:42:41,0,+  39.1,+  31.1,+ 100.1,+  58.0,+  37.2,+  30.1,+ 0.282,+ 0.100,LLLLLLLLLL,LLLL
160,2022/08/09 10:42:41,500,+  39.2,+  31.1,+ 100.8,+  58.5,+  37.2,+  30.2,+ 0.269,+ 0.098,LLLLLLLLLL,LLLL
161,2022/08/09 10:42:42,0,+  39.3,+  31.1,+ 101.3,+  58.9,+  37.4,+  30.3,+ 0.232,+ 0.103,LLLLLLLLLL,LLLL
162,2022/08/09 10:42:42,500,+  39.4,+  31.2,+ 101.8,+  59.3,+  37.5,+  30.3,+ 0.399,+ 0.100,LLLLLLLLLL,LLLL
163,2022/08/09 10:42:43,0,+  39.6,+  31.3,+ 102.3,+  59.7,+  37.7,+  30.3,+ 0.306,+ 0.105,LLLLLLLLLL,LLLL
164,2022/08/09 10:42:43,500,+  39.7,+  31.3,+ 102.8,+  60.1,+  37.8,+  30.3,+ 0.265,+ 0.106,LLLLLLLLLL,LLLL
165,2022/08/09 10:42:44,0,+  39.8,+  31.4,+ 103.4,+  60.5,+  38.0,+  30.4,+ 0.361,+ 0.107,LLLLLLLLLL,LLLL
166,2022/08/09 10:42:44,500,+  40.0,+  31.4,+ 103.8,+  60.9,+  38.1,+  30.5,+ 0.414,+ 0.102,LLLLLLLLLL,LLLL
167,2022/08/09 10:42:45,0,+  40.1,+  31.5,+ 104.4,+  61.2,+  38.3,+  30.5,+ 0.366,+ 0.106,LLLLLLLLLL,LLLL
