Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
3854,2023/03/08 12:14:46,500,+  98.7,+ 119.9,+ 197.8,+ 183.1,+ 136.1,+ 102.7,+ 0.560,+ 0.207,LLLLLLLLLL,LLLL
3855,2023/03/08 12:14:47,0,+  98.8,+ 119.9,+ 197.9,+ 183.1,+ 136.3,+ 102.7,+ 0.321,+ 0.221,LLLLLLLLLL,LLLL
3856,2023/03/08 12:14:47,500,+  98.9,+ 119.9,+ 197.9,+ 183.1,+ 136.4,+ 102.6,+ 0.488,+ 0.223,LLLLLLLLLL,LLLL
3857,2023/03/08 12:14:48,0,+  98.9,+ 119.9,+ 197.9,+ 183.1,+ 136.5,+ 102.6,+ 0.421,+ 0.215,LLLLLLLLLL,LLLL
3858,2023/03/08 12:14:48,500,+  99.0,+ 119.9,+ 197.9,+ 183.1,+ 136.5,+ 102.5,+ 0.612,+ 0.221,LLLLLLLLLL,LLLL
3859,2023/03/08 12:14:49,0,+  99.0,+ 119.9,+ 197.8,+ 183.1,+ 136.5,+ 102.4,+ 0.493,+ 0.221,LLLLLLLLLL,LLLL
3860,2023/03/08 12:14:49,500,+  99.0,+ 120.0,+ 197.7,+ 183.1,+ 136.5,+ 102.4,+ 0.515,+ 0.217,LLLLLLLLLL,LLLL
3861,2023/03/08 12:14:50,0,+  99.1,+ 119.9,+ 197.6,+ 183.1,+ 136.5,+ 102.2,+ 0.471,+ 0.233,LLLLLLLLLL,LLLL
3862,2023/03/08 12:14:50,500,+  99.1,+ 120.0,+ 197.5,+ 183.1,+ 136.5,+ 102.1,+ 0.543,+ 0.218,LLLLLLLLLL,LLLL
3863,2023/03/08 12:14:51,0,+  99.1,+ 119.9,+ 197.4,+ 183.1,+ 136.5,+ 102.0,+ 0.548,+ 0.220,LLLLLLLLLL,LLLL
3864,2023/03/08 12:14:51,500,+  99.1,+ 120.0,+ 197.4,+ 183.1,+ 136.4,+ 101.9,+ 0.469,+ 0.229,LLLLLLLLLL,LLLL
3865,2023/03/08 12:14:52,0,+  99.1,+ 119.9,+ 197.2,+ 183.2,+ 136.4,+ 101.8,+ 0.590,+ 0.227,LLLLLLLLLL,LLLL
3866,2023/03/08 12:14:52,500,+  99.1,+ 119.9,+ 197.1,+ 183.2,+ 136.3,+ 101.8,+ 0.586,+ 0.227,LLLLLLLLLL,LLLL
3867,2023/03/08 12:14:53,0,+  99.2,+ 119.9,+ 197.0,+ 183.2,+ 136.3,+ 101.8,+ 0.587,+ 0.204,LLLLLLLLLL,LLLL
3868,2023/03/08 12:14:53,500,+  99.2,+ 119.9,+ 197.0,+ 183.2,+ 136.4,+ 101.8,+ 0.612,+ 0.217,LLLLLLLLLL,LLLL
3869,2023/03/08 12:14:54,0,+  99.2,+ 119.9,+ 197.0,+ 183.3,+ 136.4,+ 101.8,+ 0.527,+ 0.221,LLLLLLLLLL,LLLL
3870,2023/03/08 12:14:54,500,+  99.2,+ 119.9,+ 196.9,+ 183.2,+ 136.5,+ 101.8,+ 0.572,+ 0.217,LLLLLLLLLL,LLLL
3871,2023/03/08 12:14:55,0,+  99.2,+ 119.9,+ 196.9,+ 183.2,+ 136.4,+ 101.6,+ 0.719,+ 0.227,LLLLLLLLLL,LLLL
3872,2023/03/08 12:14:55,500,+  99.2,+ 119.9,+ 196.9,+ 183.2,+ 136.4,+ 101.6,+ 0.588,+ 0.221,LLLLLLLLLL,LLLL
3873,2023/03/08 12:14:56,0,+  99.2,+ 119.9,+ 196.8,+ 183.2,+ 136.2,+ 101.5,+ 0.602,+ 0.222,LLLLLLLLLL,LLLL
3874,2023/03/08 12:14:56,500,+  99.2,+ 119.9,+ 196.7,+ 183.2,+ 136.2,+ 101.3,+ 0.587,+ 0.225,LLLLLLLLLL,LLLL
3875,2023/03/08 12:14:57,0,+  99.2,+ 119.9,+ 196.6,+ 183.2,+ 136.1,+ 101.3,+ 0.555,+ 0.218,LLLLLLLLLL,LLLL
3876,2023/03/08 12:14:57,500,+  99.2,+ 119.9,+ 196.5,+ 183.2,+ 136.1,+ 101.2,+ 0.536,+ 0.215,LLLLLLLLLL,LLLL
3877,2023/03/08 12:14:58,0,+  99.2,+ 119.9,+ 196.4,+ 183.2,+ 136.1,+ 101.1,+ 0.503,+ 0.218,LLLLLLLLLL,LLLL
3878,2023/03/08 12:14:58,500,+  99.2,+ 119.9,+ 196.4,+ 183.2,+ 136.1,+ 101.0,+ 0.455,+ 0.220,LLLLLLLLLL,LLLL
3879,2023/03/08 12:14:59,0,+  99.2,+ 119.9,+ 196.3,+ 183.2,+ 136.1,+ 100.9,+ 0.547,+ 0.224,LLLLLLLLLL,LLLL
3880,2023/03/08 12:14:59,500,+  99.2,+ 119.9,+ 196.3,+ 183.2,+ 136.1,+ 100.8,+ 0.524,+ 0.231,LLLLLLLLLL,LLLL
3881,2023/03/08 12:15:00,0,+  99.2,+ 119.9,+ 196.2,+ 183.2,+ 136.0,+ 100.7,+ 0.511,+ 0.211,LLLLLLLLLL,LLLL
3882,2023/03/08 12:15:00,500,+  99.1,+ 119.9,+ 196.2,+ 183.2,+ 135.9,+ 100.7,+ 0.517,+ 0.215,LLLLLLLLLL,LLLL
3883,2023/03/08 12:15:01,0,+  99.2,+ 119.9,+ 196.2,+ 183.2,+ 135.9,+ 100.6,+ 0.479,+ 0.222,LLLLLLLLLL,LLLL
3884,2023/03/08 12:15:01,500,+  99.2,+ 119.9,+ 196.2,+ 183.2,+ 135.8,+ 100.5,+ 0.590,+ 0.218,LLLLLLLLLL,LLLL
3885,2023/03/08 12:15:02,0,+  99.1,+ 119.9,+ 196.3,+ 183.2,+ 135.7,+ 100.5,+ 0.536,+ 0.210,LLLLLLLLLL,LLLL
3886,2023/03/08 12:15:02,500,+  99.1,+ 119.9,+ 196.4,+ 183.3,+ 135.6,+ 100.5,+ 0.477,+ 0.214,LLLLLLLLLL,LLLL
3887,2023/03/08 12:15:03,0,+  99.1,+ 120.0,+ 196.4,+ 183.3,+ 135.6,+ 100.4,+ 0.581,+ 0.223,LLLLLLLLLL,LLLL
3888,2023/03/08 12:15:03,500,+  99.2,+ 119.9,+ 196.4,+ 183.3,+ 135.4,+ 100.4,+ 0.492,+ 0.218,LLLLLLLLLL,LLLL
3889,2023/03/08 12:15:04,0,+  99.2,+ 119.9,+ 196.4,+ 183.2,+ 135.4,+ 100.2,+ 0.493,+ 0.233,LLLLLLLLLL,LLLL
3890,2023/03/08 12:15:04,500,+  99.2,+ 119.9,+ 196.4,+ 183.2,+ 135.2,+ 100.2,+ 0.562,+ 0.227,LLLLLLLLLL,LLLL
3891,2023/03/08 12:15:05,0,+  99.2,+ 119.9,+ 196.4,+ 183.2,+ 135.1,+ 100.1,+ 0.687,+ 0.204,LLLLLLLLLL,LLLL
3892,2023/03/08 12:15:05,500,+  99.2,+ 119.9,+ 196.5,+ 183.2,+ 135.0,+ 100.1,+ 0.558,+ 0.221,LLLLLLLLLL,LLLL
3893,2023/03/08 12:15:06,0,+  99.2,+ 119.9,+ 196.5,+ 183.3,+ 134.9,+  99.9,+ 0.505,+ 0.229,LLLLLLLLLL,LLLL
3894,2023/03/08 12:15:06,500,+  99.2,+ 119.9,+ 196.5,+ 183.3,+ 134.8,+  99.9,+ 0.608,+ 0.221,LLLLLLLLLL,LLLL
3895,2023/03/08 12:15:07,0,+  99.3,+ 119.9,+ 196.6,+ 183.4,+ 134.7,+  99.8,+ 0.498,+ 0.206,LLLLLLLLLL,LLLL
3896,2023/03/08 12:15:07,500,+  99.2,+ 119.9,+ 196.6,+ 183.4,+ 134.6,+  99.8,+ 0.495,+ 0.216,LLLLLLLLLL,LLLL
3897,2023/03/08 12:15:08,0,+  99.2,+ 119.9,+ 196.7,+ 183.4,+ 134.6,+  99.8,+ 0.590,+ 0.224,LLLLLLLLLL,LLLL
3898,2023/03/08 12:15:08,500,+  99.2,+ 119.9,+ 196.7,+ 183.4,+ 134.5,+  99.8,+ 0.521,+ 0.202,LLLLLLLLLL,LLLL
3899,2023/03/08 12:15:09,0,+  99.2,+ 119.9,+ 196.7,+ 183.4,+ 134.4,+  99.8,+ 0.487,+ 0.217,LLLLLLLLLL,LLLL
3900,2023/03/08 12:15:09,500,+  99.2,+ 120.0,+ 196.7,+ 183.5,+ 134.4,+  99.8,+ 0.481,+ 0.211,LLLLLLLLLL,LLLL
3901,2023/03/08 12:15:10,0,+  99.3,+ 120.0,+ 196.7,+ 183.5,+ 134.4,+  99.8,+ 0.469,+ 0.211,LLLLLLLLLL,LLLL
3902,2023/03/08 12:15:10,500,+  99.2,+ 120.1,+ 196.7,+ 183.5,+ 134.5,+  99.9,+ 0.465,+ 0.206,LLLLLLLLLL,LLLL
3903,2023/03/08 12:15:11,0,+  99.2,+ 120.1,+ 196.7,+ 183.5,+ 134.6,+  99.9,+ 0.530,+ 0.226,LLLLLLLLLL,LLLL
3904,2023/03/08 12:15:11,500,+  99.3,+ 120.1,+ 196.8,+ 183.6,+ 134.7,+ 100.1,+ 0.560,+ 0.226,LLLLLLLLLL,LLLL
3905,2023/03/08 12:15:12,0,+  99.3,+ 120.1,+ 196.9,+ 183.6,+ 134.9,+ 100.2,+ 0.523,+ 0.235,LLLLLLLLLL,LLLL
3906,2023/03/08 12:15:12,500,+  99.3,+ 120.1,+ 197.0,+ 183.6,+ 134.9,+ 100.2,+ 0.599,+ 0.212,LLLLLLLLLL,LLLL
3907,2023/03/08 12:15:13,0,+  99.3,+ 120.1,+ 197.1,+ 183.6,+ 135.0,+ 100.1,+ 0.598,+ 0.225,LLLLLLLLLL,LLLL
3908,2023/03/08 12:15:13,500,+  99.3,+ 120.1,+ 197.2,+ 183.6,+ 135.0,+ 100.0,+ 0.515,+ 0.253,LLLLLLLLLL,LLLL
3909,2023/03/08 12:15:14,0,+  99.4,+ 120.1,+ 197.3,+ 183.6,+ 134.9,+  99.9,+ 0.583,+ 0.209,LLLLLLLLLL,LLLL
3910,2023/03/08 12:15:14,500,+  99.5,+ 120.1,+ 197.3,+ 183.6,+ 134.8,+  99.9,+ 0.505,+ 0.215,LLLLLLLLLL,LLLL
3911,2023/03/08 12:15:15,0,+  99.5,+ 120.1,+ 197.3,+ 183.6,+ 134.7,+  99.9,+ 0.402,+ 0.220,LLLLLLLLLL,LLLL
3912,2023/03/08 12:15:15,500,+  99.5,+ 120.1,+ 197.3,+ 183.6,+ 134.6,+  99.9,+ 0.542,+ 0.208,LLLLLLLLLL,LLLL
3913,2023/03/08 12:15:16,0,+  99.6,+ 120.1,+ 197.4,+ 183.6,+ 134.6,+  99.9,+ 0.602,+ 0.216,LLLLLLLLLL,LLLL
3914,2023/03/08 12:15:16,500,+  99.6,+ 120.2,+ 197.4,+ 183.6,+ 134.7,+ 100.1,+ 0.509,+ 0.209,LLLLLLLLLL,LLLL
3915,2023/03/08 12:15:17,0,+  99.6,+ 120.2,+ 197.5,+ 183.7,+ 134.9,+ 100.2,+ 0.495,+ 0.233,LLLLLLLLLL,LLLL
3916,2023/03/08 12:15:17,500,+  99.7,+ 120.2,+ 197.7,+ 183.7,+ 135.0,+ 100.3,+ 0.539,+ 0.234,LLLLLLLLLL,LLLL
3917,2023/03/08 12:15:18,0,+  99.8,+ 120.2,+ 197.9,+ 183.7,+ 135.1,+ 100.4,+ 0.556,+ 0.215,LLLLLLLLLL,LLLL
3918,2023/03/08 12:15:18,500,+  99.9,+ 120.3,+ 198.0,+ 183.7,+ 135.3,+ 100.5,+ 0.433,+ 0.210,LLLLLLLLLL,LLLL
3919,2023/03/08 12:15:19,0,+  99.9,+ 120.2,+ 198.1,+ 183.7,+ 135.4,+ 100.5,+ 0.561,+ 0.219,LLLLLLLLLL,LLLL
3920,2023/03/08 12:15:19,500,+  99.9,+ 120.2,+ 198.3,+ 183.7,+ 135.5,+ 100.5,+ 0.497,+ 0.223,LLLLLLLLLL,LLLL
3921,2023/03/08 12:15:20,0,+  99.9,+ 120.2,+ 198.3,+ 183.7,+ 135.6,+ 100.6,+ 0.571,+ 0.236,LLLLLLLLLL,LLLL
3922,2023/03/08 12:15:20,500,+ 100.0,+ 120.3,+ 198.5,+ 183.7,+ 135.6,+ 100.7,+ 0.525,+ 0.210,LLLLLLLLLL,LLLL
3923,2023/03/08 12:15:21,0,+ 100.0,+ 120.3,+ 198.5,+ 183.7,+ 135.6,+ 100.7,+ 0.511,+ 0.204,LLLLLLLLLL,LLLL
3924,2023/03/08 12:15:21,500,+ 100.1,+ 120.3,+ 198.6,+ 183.8,+ 135.6,+ 100.8,+ 0.536,+ 0.229,LLLLLLLLLL,LLLL
3925,2023/03/08 12:15:22,0,+ 100.1,+ 120.3,+ 198.7,+ 183.8,+ 135.7,+ 100.9,+ 0.500,+ 0.212,LLLLLLLLLL,LLLL
3926,2023/03/08 12:15:22,500,+ 100.1,+ 120.2,+ 198.7,+ 183.8,+ 135.7,+ 100.9,+ 0.551,+ 0.221,LLLLLLLLLL,LLLL
3927,2023/03/08 12:15:23,0,+ 100.1,+ 120.2,+ 198.8,+ 183.8,+ 135.7,+ 100.9,+ 0.516,+ 0.229,LLLLLLLLLL,LLLL
3928,2023/03/08 12:15:23,500,+ 100.2,+ 120.2,+ 199.0,+ 183.8,+ 135.7,+ 101.0,+ 0.498,+ 0.250,LLLLLLLLLL,LLLL
3929,2023/03/08 12:15:24,0,+ 100.2,+ 120.2,+ 199.1,+ 183.8,+ 135.9,+ 101.2,+ 0.492,+ 0.230,LLLLLLLLLL,LLLL
3930,2023/03/08 12:15:24,500,+ 100.2,+ 120.2,+ 199.2,+ 183.9,+ 135.9,+ 101.2,+ 0.533,+ 0.208,LLLLLLLLLL,LLLL
3931,2023/03/08 12:15:25,0,+ 100.2,+ 120.2,+ 199.2,+ 183.9,+ 136.0,+ 101.3,+ 0.450,+ 0.199,LLLLLLLLLL,LLLL
3932,2023/03/08 12:15:25,500,+ 100.3,+ 120.2,+ 199.4,+ 183.9,+ 136.1,+ 101.3,+ 0.409,+ 0.216,LLLLLLLLLL,LLLL
3933,2023/03/08 12:15:26,0,+ 100.3,+ 120.2,+ 199.5,+ 183.9,+ 136.1,+ 101.3,+ 0.670,+ 0.206,LLLLLLLLLL,LLLL
3934,2023/03/08 12:15:26,500,+ 100.3,+ 120.2,+ 199.6,+ 183.9,+ 136.2,+ 101.4,+ 0.384,+ 0.224,LLLLLLLLLL,LLLL
3935,2023/03/08 12:15:27,0,+ 100.4,+ 120.2,+ 199.7,+ 183.9,+ 136.3,+ 101.4,+ 0.582,+ 0.217,LLLLLLLLLL,LLLL
3936,2023/03/08 12:15:27,500,+ 100.4,+ 120.2,+ 199.8,+ 183.9,+ 136.3,+ 101.3,+ 0.504,+ 0.225,LLLLLLLLLL,LLLL
3937,2023/03/08 12:15:28,0,+ 100.4,+ 120.3,+ 199.8,+ 183.9,+ 136.3,+ 101.3,+ 0.336,+ 0.233,LLLLLLLLLL,LLLL
3938,2023/03/08 12:15:28,500,+ 100.5,+ 120.3,+ 199.8,+ 183.9,+ 136.2,+ 101.2,+ 0.536,+ 0.211,LLLLLLLLLL,LLLL
3939,2023/03/08 12:15:29,0,+ 100.5,+ 120.3,+ 199.8,+ 183.9,+ 136.2,+ 101.2,+ 0.400,+ 0.215,LLLLLLLLLL,LLLL
3940,2023/03/08 12:15:29,500,+ 100.5,+ 120.4,+ 199.8,+ 183.9,+ 136.2,+ 101.0,+ 0.520,+ 0.239,LLLLLLLLLL,LLLL
3941,2023/03/08 12:15:30,0,+ 100.5,+ 120.4,+ 199.8,+ 184.0,+ 136.1,+ 100.9,+ 0.542,+ 0.239,LLLLLLLLLL,LLLL
3942,2023/03/08 12:15:30,500,+ 100.6,+ 120.4,+ 199.8,+ 184.0,+ 136.1,+ 100.9,+ 0.484,+ 0.224,LLLLLLLLLL,LLLL
3943,2023/03/08 12:15:31,0,+ 100.6,+ 120.4,+ 199.8,+ 184.0,+ 135.9,+ 100.7,+ 0.611,+ 0.221,LLLLLLLLLL,LLLL
3944,2023/03/08 12:15:31,500,+ 100.6,+ 120.4,+ 199.8,+ 183.9,+ 135.8,+ 100.5,+ 0.593,+ 0.212,LLLLLLLLLL,LLLL
3945,2023/03/08 12:15:32,0,+ 100.6,+ 120.4,+ 199.7,+ 184.0,+ 135.7,+ 100.4,+ 0.670,+ 0.218,LLLLLLLLLL,LLLL
3946,2023/03/08 12:15:32,500,+ 100.7,+ 120.4,+ 199.7,+ 183.9,+ 135.6,+ 100.3,+ 0.569,+ 0.233,LLLLLLLLLL,LLLL
3947,2023/03/08 12:15:33,0,+ 100.7,+ 120.4,+ 199.7,+ 183.9,+ 135.4,+ 100.2,+ 0.570,+ 0.215,LLLLLLLLLL,LLLL
3948,2023/03/08 12:15:33,500,+ 100.7,+ 120.4,+ 199.6,+ 183.9,+ 135.4,+ 100.0,+ 0.651,+ 0.214,LLLLLLLLLL,LLLL
3949,2023/03/08 12:15:34,0,+ 100.7,+ 120.5,+ 199.6,+ 184.0,+ 135.2,+  99.9,+ 0.445,+ 0.217,LLLLLLLLLL,LLLL
3950,2023/03/08 12:15:34,500,+ 100.7,+ 120.5,+ 199.5,+ 183.9,+ 135.1,+  99.8,+ 0.499,+ 0.244,LLLLLLLLLL,LLLL
3951,2023/03/08 12:15:35,0,+ 100.7,+ 120.5,+ 199.5,+ 183.9,+ 135.1,+  99.9,+ 0.691,+ 0.220,LLLLLLLLLL,LLLL
3952,2023/03/08 12:15:35,500,+ 100.7,+ 120.5,+ 199.5,+ 183.9,+ 135.0,+  99.9,+ 0.485,+ 0.225,LLLLLLLLLL,LLLL
3953,2023/03/08 12:15:36,0,+ 100.7,+ 120.6,+ 199.5,+ 183.9,+ 135.0,+  99.9,+ 0.602,+ 0.216,LLLLLLLLLL,LLLL
3954,2023/03/08 12:15:36,500,+ 100.7,+ 120.6,+ 199.5,+ 183.9,+ 134.9,+  99.9,+ 0.557,+ 0.209,LLLLLLLLLL,LLLL
3955,2023/03/08 12:15:37,0,+ 100.7,+ 120.7,+ 199.6,+ 184.0,+ 134.9,+  99.9,+ 0.499,+ 0.218,LLLLLLLLLL,LLLL
3956,2023/03/08 12:15:37,500,+ 100.7,+ 120.7,+ 199.7,+ 184.0,+ 134.9,+  99.9,+ 0.468,+ 0.221,LLLLLLLLLL,LLLL
3957,2023/03/08 12:15:38,0,+ 100.7,+ 120.7,+ 199.7,+ 184.0,+ 134.9,+  99.9,+ 0.466,+ 0.213,LLLLLLLLLL,LLLL
3958,2023/03/08 12:15:38,500,+ 100.7,+ 120.7,+ 199.7,+ 184.0,+ 134.9,+ 100.0,+ 0.492,+ 0.215,LLLLLLLLLL,LLLL
3959,2023/03/08 12:15:39,0,+ 100.7,+ 120.7,+ 199.7,+ 184.0,+ 135.0,+  99.9,+ 0.593,+ 0.233,LLLLLLLLLL,LLLL
3960,2023/03/08 12:15:39,500,+ 100.8,+ 120.7,+ 199.8,+ 184.0,+ 134.9,+  99.9,+ 0.410,+ 0.217,LLLLLLLLLL,LLLL
3961,2023/03/08 12:15:40,0,+ 100.8,+ 120.7,+ 199.8,+ 184.0,+ 134.8,+  99.9,+ 0.494,+ 0.236,LLLLLLLLLL,LLLL
3962,2023/03/08 12:15:40,500,+ 100.9,+ 120.7,+ 199.8,+ 184.0,+ 134.7,+  99.8,+ 0.572,+ 0.221,LLLLLLLLLL,LLLL
3963,2023/03/08 12:15:41,0,+ 100.9,+ 120.7,+ 199.9,+ 184.0,+ 134.6,+  99.8,+ 0.511,+ 0.202,LLLLLLLLLL,LLLL
3964,2023/03/08 12:15:41,500,+ 100.9,+ 120.7,+ 200.0,+ 184.0,+ 134.6,+  99.8,+ 0.544,+ 0.201,LLLLLLLLLL,LLLL
3965,2023/03/08 12:15:42,0,+ 100.9,+ 120.7,+ 200.0,+ 184.0,+ 134.6,+  99.8,+ 0.584,+ 0.240,LLLLLLLLLL,LLLL
3966,2023/03/08 12:15:42,500,+ 100.9,+ 120.7,+ 200.0,+ 184.0,+ 134.5,+  99.7,+ 0.578,+ 0.227,LLLLLLLLLL,LLLL
3967,2023/03/08 12:15:43,0,+ 101.0,+ 120.7,+ 200.0,+ 184.0,+ 134.4,+  99.6,+ 0.531,+ 0.212,LLLLLLLLLL,LLLL
3968,2023/03/08 12:15:43,500,+ 101.0,+ 120.7,+ 200.0,+ 184.0,+ 134.3,+  99.5,+ 0.554,+ 0.248,LLLLLLLLLL,LLLL
3969,2023/03/08 12:15:44,0,+ 101.0,+ 120.7,+ 200.0,+ 184.0,+ 134.2,+  99.3,+ 0.609,+ 0.227,LLLLLLLLLL,LLLL
3970,2023/03/08 12:15:44,500,+ 101.0,+ 120.7,+ 199.9,+ 184.0,+ 134.1,+  99.2,+ 0.591,+ 0.213,LLLLLLLLLL,LLLL
3971,2023/03/08 12:15:45,0,+ 101.0,+ 120.7,+ 199.8,+ 184.0,+ 134.0,+  99.2,+ 0.499,+ 0.219,LLLLLLLLLL,LLLL
3972,2023/03/08 12:15:45,500,+ 101.0,+ 120.7,+ 199.8,+ 184.0,+ 134.1,+  99.2,+ 0.646,+ 0.220,LLLLLLLLLL,LLLL
3973,2023/03/08 12:15:46,0,+ 101.1,+ 120.7,+ 199.8,+ 184.0,+ 134.1,+  99.2,+ 0.578,+ 0.223,LLLLLLLLLL,LLLL
3974,2023/03/08 12:15:46,500,+ 101.1,+ 120.7,+ 199.8,+ 184.1,+ 134.1,+  99.2,+ 0.478,+ 0.229,LLLLLLLLLL,LLLL
3975,2023/03/08 12:15:47,0,+ 101.1,+ 120.6,+ 199.8,+ 184.1,+ 134.2,+  99.3,+ 0.485,+ 0.218,LLLLLLLLLL,LLLL
3976,2023/03/08 12:15:47,500,+ 101.2,+ 120.6,+ 199.8,+ 184.1,+ 134.4,+  99.5,+ 0.515,+ 0.206,LLLLLLLLLL,LLLL
3977,2023/03/08 12:15:48,0,+ 101.2,+ 120.6,+ 199.8,+ 184.1,+ 134.6,+  99.5,+ 0.679,+ 0.210,LLLLLLLLLL,LLLL
3978,2023/03/08 12:15:48,500,+ 101.1,+ 120.6,+ 199.7,+ 184.1,+ 134.9,+  99.7,+ 0.454,+ 0.212,LLLLLLLLLL,LLLL
3979,2023/03/08 12:15:49,0,+ 101.1,+ 120.6,+ 199.6,+ 184.1,+ 135.1,+  99.8,+ 0.528,+ 0.216,LLLLLLLLLL,LLLL
3980,2023/03/08 12:15:49,500,+ 101.0,+ 120.7,+ 199.5,+ 184.2,+ 135.4,+  99.9,+ 0.484,+ 0.221,LLLLLLLLLL,LLLL
3981,2023/03/08 12:15:50,0,+ 101.0,+ 120.6,+ 199.5,+ 184.2,+ 135.6,+ 100.0,+ 0.529,+ 0.223,LLLLLLLLLL,LLLL
3982,2023/03/08 12:15:50,500,+ 101.0,+ 120.6,+ 199.5,+ 184.2,+ 135.7,+ 100.0,+ 0.596,+ 0.200,LLLLLLLLLL,LLLL
3983,2023/03/08 12:15:51,0,+ 101.0,+ 120.5,+ 199.3,+ 184.2,+ 135.7,+  99.9,+ 0.547,+ 0.197,LLLLLLLLLL,LLLL
3984,2023/03/08 12:15:51,500,+ 101.0,+ 120.5,+ 199.2,+ 184.2,+ 135.7,+  99.8,+ 0.461,+ 0.205,LLLLLLLLLL,LLLL
3985,2023/03/08 12:15:52,0,+ 100.9,+ 120.5,+ 199.1,+ 184.3,+ 135.4,+  99.4,+ 0.518,+ 0.209,LLLLLLLLLL,LLLL
3986,2023/03/08 12:15:52,500,+ 100.8,+ 120.6,+ 199.0,+ 184.3,+ 135.1,+  99.0,+ 0.361,+ 0.205,LLLLLLLLLL,LLLL
3987,2023/03/08 12:15:53,0,+ 100.7,+ 120.6,+ 198.8,+ 184.3,+ 134.6,+  98.6,+ 0.421,+ 0.206,LLLLLLLLLL,LLLL
3988,2023/03/08 12:15:53,500,+ 100.7,+ 120.5,+ 198.6,+ 184.3,+ 134.2,+  98.1,+ 0.401,+ 0.195,LLLLLLLLLL,LLLL
3989,2023/03/08 12:15:54,0,+ 100.5,+ 120.5,+ 198.3,+ 184.3,+ 133.7,+  97.7,+ 0.425,+ 0.184,LLLLLLLLLL,LLLL
3990,2023/03/08 12:15:54,500,+ 100.4,+ 120.5,+ 198.2,+ 184.2,+ 133.1,+  97.3,+ 0.399,+ 0.179,LLLLLLLLLL,LLLL
3991,2023/03/08 12:15:55,0,+ 100.3,+ 120.6,+ 197.9,+ 184.2,+ 132.7,+  96.9,+ 0.375,+ 0.186,LLLLLLLLLL,LLLL
3992,2023/03/08 12:15:55,500,+ 100.2,+ 120.7,+ 197.6,+ 184.2,+ 132.1,+  96.4,+ 0.448,+ 0.180,LLLLLLLLLL,LLLL
3993,2023/03/08 12:15:56,0,+ 100.1,+ 120.7,+ 197.4,+ 184.2,+ 131.4,+  95.8,+ 0.367,+ 0.179,LLLLLLLLLL,LLLL
3994,2023/03/08 12:15:56,500,+  99.9,+ 120.7,+ 197.1,+ 184.2,+ 130.7,+  95.4,+ 0.446,+ 0.180,LLLLLLLLLL,LLLL
3995,2023/03/08 12:15:57,0,+  99.8,+ 120.6,+ 196.9,+ 184.1,+ 130.0,+  94.9,+ 0.354,+ 0.178,LLLLLLLLLL,LLLL
3996,2023/03/08 12:15:57,500,+  99.7,+ 120.5,+ 196.7,+ 184.0,+ 129.4,+  94.5,+ 0.380,+ 0.175,LLLLLLLLLL,LLLL
3997,2023/03/08 12:15:58,0,+  99.6,+ 120.5,+ 196.4,+ 184.0,+ 128.8,+  94.2,+ 0.387,+ 0.173,LLLLLLLLLL,LLLL
3998,2023/03/08 12:15:58,500,+  99.4,+ 120.5,+ 196.0,+ 184.0,+ 128.3,+  94.0,+ 0.388,+ 0.175,LLLLLLLLLL,LLLL
3999,2023/03/08 12:15:59,0,+  99.2,+ 120.4,+ 195.8,+ 183.9,+ 127.9,+  93.7,+ 0.370,+ 0.173,LLLLLLLLLL,LLLL
4000,2023/03/08 12:15:59,500,+  99.1,+ 120.4,+ 195.4,+ 183.9,+ 127.5,+  93.5,+ 0.446,+ 0.182,LLLLLLLLLL,LLLL
4001,2023/03/08 12:16:00,0,+  98.9,+ 120.3,+ 195.2,+ 183.9,+ 127.2,+  93.2,+ 0.373,+ 0.185,LLLLLLLLLL,LLLL
4002,2023/03/08 12:16:00,500,+  98.7,+ 120.2,+ 194.9,+ 183.7,+ 126.8,+  92.9,+ 0.375,+ 0.178,LLLLLLLLLL,LLLL
4003,2023/03/08 12:16:01,0,+  98.6,+ 120.0,+ 194.6,+ 183.6,+ 126.4,+  92.6,+ 0.364,+ 0.181,LLLLLLLLLL,LLLL
4004,2023/03/08 12:16:01,500,+  98.4,+ 119.9,+ 194.2,+ 183.6,+ 126.0,+  92.3,+ 0.335,+ 0.191,LLLLLLLLLL,LLLL
4005,2023/03/08 12:16:02,0,+  98.3,+ 119.9,+ 193.8,+ 183.6,+ 125.7,+  92.1,+ 0.340,+ 0.180,LLLLLLLLLL,LLLL
4006,2023/03/08 12:16:02,500,+  98.2,+ 119.7,+ 193.4,+ 183.5,+ 125.3,+  91.8,+ 0.410,+ 0.183,LLLLLLLLLL,LLLL
4007,2023/03/08 12:16:03,0,+  98.1,+ 119.6,+ 193.1,+ 183.4,+ 124.9,+  91.6,+ 0.413,+ 0.187,LLLLLLLLLL,LLLL
4008,2023/03/08 12:16:03,500,+  97.9,+ 119.5,+ 192.8,+ 183.4,+ 124.4,+  91.4,+ 0.450,+ 0.185,LLLLLLLLLL,LLLL
4009,2023/03/08 12:16:04,0,+  97.8,+ 119.4,+ 192.6,+ 183.2,+ 124.0,+  91.1,+ 0.419,+ 0.187,LLLLLLLLLL,LLLL
