Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
48,2022/08/23 10:48:37,500,+ 146.7,+ 166.8,+ 207.2,+ 184.1,+ 111.7,+  92.7,+ 0.761,+ 0.387,LLLLLLLLLL,LLLL
49,2022/08/23 10:48:38,0,+ 146.8,+ 166.9,+ 207.2,+ 184.1,+ 111.8,+  92.8,+ 0.617,+ 0.396,LLLLLLLLLL,LLLL
50,2022/08/23 10:48:38,500,+ 146.9,+ 167.0,+ 207.2,+ 184.3,+ 111.9,+  92.8,+ 0.662,+ 0.402,LLLLLLLLLL,LLLL
51,2022/08/23 10:48:39,0,+ 146.9,+ 167.1,+ 207.2,+ 184.4,+ 111.9,+  92.8,+ 0.800,+ 0.401,LLLLLLLLLL,LLLL
52,2022/08/23 10:48:39,500,+ 146.9,+ 167.2,+ 207.2,+ 184.4,+ 111.9,+  92.9,+ 0.787,+ 0.393,LLLLLLLLLL,LLLL
53,2022/08/23 10:48:40,0,+ 147.0,+ 167.3,+ 207.2,+ 184.4,+ 112.0,+  93.1,+ 0.688,+ 0.372,LLLLLLLLLL,LLLL
54,2022/08/23 10:48:40,500,+ 147.0,+ 167.2,+ 207.2,+ 184.5,+ 112.1,+  93.1,+ 0.662,+ 0.361,LLLLLLLLLL,LLLL
55,2022/08/23 10:48:41,0,+ 146.9,+ 167.1,+ 207.2,+ 184.5,+ 112.1,+  93.2,+ 0.620,+ 0.375,LLLLLLLLLL,LLLL
56,2022/08/23 10:48:41,500,+ 146.9,+ 167.0,+ 207.2,+ 184.5,+ 112.2,+  93.3,+ 0.729,+ 0.385,LLLLLLLLLL,LLLL
57,2022/08/23 10:48:42,0,+ 146.9,+ 166.9,+ 207.2,+ 184.5,+ 112.3,+  93.2,+ 0.732,+ 0.372,LLLLLLLLLL,LLLL
58,2022/08/23 10:48:42,500,+ 146.9,+ 166.8,+ 207.2,+ 184.6,+ 112.4,+  93.2,+ 0.670,+ 0.372,LLLLLLLLLL,LLLL
59,2022/08/23 10:48:43,0,+ 146.9,+ 166.7,+ 207.2,+ 184.6,+ 112.5,+  93.1,+ 0.695,+ 0.384,LLLLLLLLLL,LLLL
60,2022/08/23 10:48:43,500,+ 146.9,+ 166.6,+ 207.1,+ 184.7,+ 112.6,+  93.1,+ 0.679,+ 0.390,LLLLLLLLLL,LLLL
61,2022/08/23 10:48:44,0,+ 147.0,+ 166.5,+ 207.1,+ 184.7,+ 112.7,+  92.9,+ 0.707,+ 0.407,LLLLLLLLLL,LLLL
62,2022/08/23 10:48:44,500,+ 147.1,+ 166.3,+ 207.1,+ 184.8,+ 112.9,+  92.9,+ 0.600,+ 0.400,LLLLLLLLLL,LLLL
63,2022/08/23 10:48:45,0,+ 147.2,+ 166.1,+ 207.2,+ 184.8,+ 113.0,+  92.8,+ 0.598,+ 0.397,LLLLLLLLLL,LLLL
64,2022/08/23 10:48:45,500,+ 147.3,+ 166.0,+ 207.2,+ 184.9,+ 113.2,+  92.6,+ 0.619,+ 0.396,LLLLLLLLLL,LLLL
65,2022/08/23 10:48:46,0,+ 147.4,+ 166.0,+ 207.1,+ 185.0,+ 113.3,+  92.6,+ 0.571,+ 0.402,LLLLLLLLLL,LLLL
66,2022/08/23 10:48:46,500,+ 147.6,+ 165.8,+ 207.1,+ 185.0,+ 113.4,+  92.5,+ 0.663,+ 0.391,LLLLLLLLLL,LLLL
67,2022/08/23 10:48:47,0,+ 147.7,+ 165.6,+ 207.1,+ 185.0,+ 113.5,+  92.4,+ 0.664,+ 0.372,LLLLLLLLLL,LLLL
68,2022/08/23 10:48:47,500,+ 147.7,+ 165.6,+ 207.1,+ 185.1,+ 113.5,+  92.3,+ 0.578,+ 0.397,LLLLLLLLLL,LLLL
69,2022/08/23 10:48:48,0,+ 147.8,+ 165.5,+ 207.1,+ 185.1,+ 113.6,+  92.1,+ 0.702,+ 0.395,LLLLLLLLLL,LLLL
70,2022/08/23 10:48:48,500,+ 147.8,+ 165.5,+ 207.1,+ 185.2,+ 113.6,+  92.0,+ 0.679,+ 0.389,LLLLLLLLLL,LLLL
71,2022/08/23 10:48:49,0,+ 147.8,+ 165.5,+ 207.0,+ 185.2,+ 113.7,+  91.9,+ 0.669,+ 0.384,LLLLLLLLLL,LLLL
72,2022/08/23 10:48:49,500,+ 147.8,+ 165.5,+ 206.9,+ 185.2,+ 113.8,+  91.8,+ 0.726,+ 0.394,LLLLLLLLLL,LLLL
73,2022/08/23 10:48:50,0,+ 147.9,+ 165.5,+ 206.9,+ 185.3,+ 113.8,+  91.7,+ 0.731,+ 0.407,LLLLLLLLLL,LLLL
74,2022/08/23 10:48:50,500,+ 147.9,+ 165.6,+ 206.9,+ 185.3,+ 113.8,+  91.7,+ 0.765,+ 0.409,LLLLLLLLLL,LLLL
75,2022/08/23 10:48:51,0,+ 147.9,+ 165.6,+ 207.0,+ 185.3,+ 113.9,+  91.6,+ 0.657,+ 0.396,LLLLLLLLLL,LLLL
76,2022/08/23 10:48:51,500,+ 147.9,+ 165.7,+ 207.1,+ 185.4,+ 113.9,+  91.6,+ 0.725,+ 0.395,LLLLLLLLLL,LLLL
77,2022/08/23 10:48:52,0,+ 148.0,+ 165.8,+ 207.1,+ 185.4,+ 114.0,+  91.6,+ 0.721,+ 0.394,LLLLLLLLLL,LLLL
78,2022/08/23 10:48:52,500,+ 148.0,+ 165.7,+ 207.2,+ 185.4,+ 114.1,+  91.7,+ 0.748,+ 0.390,LLLLLLLLLL,LLLL
79,2022/08/23 10:48:53,0,+ 148.1,+ 165.7,+ 207.2,+ 185.4,+ 114.2,+  91.5,+ 0.635,+ 0.389,LLLLLLLLLL,LLLL
80,2022/08/23 10:48:53,500,+ 148.1,+ 165.6,+ 207.2,+ 185.5,+ 114.3,+  91.4,+ 0.582,+ 0.383,LLLLLLLLLL,LLLL
81,2022/08/23 10:48:54,0,+ 148.2,+ 165.6,+ 207.2,+ 185.5,+ 114.3,+  91.4,+ 0.572,+ 0.384,LLLLLLLLLL,LLLL
82,2022/08/23 10:48:54,500,+ 148.2,+ 165.6,+ 207.4,+ 185.5,+ 114.4,+  91.3,+ 0.692,+ 0.392,LLLLLLLLLL,LLLL
83,2022/08/23 10:48:55,0,+ 148.2,+ 165.5,+ 207.5,+ 185.6,+ 114.5,+  91.2,+ 0.617,+ 0.402,LLLLLLLLLL,LLLL
84,2022/08/23 10:48:55,500,+ 148.3,+ 165.5,+ 207.6,+ 185.7,+ 114.6,+  91.1,+ 0.573,+ 0.402,LLLLLLLLLL,LLLL
85,2022/08/23 10:48:56,0,+ 148.4,+ 165.6,+ 207.6,+ 185.7,+ 114.6,+  91.1,+ 0.646,+ 0.392,LLLLLLLLLL,LLLL
86,2022/08/23 10:48:56,500,+ 148.4,+ 165.6,+ 207.8,+ 185.7,+ 114.7,+  91.0,+ 0.617,+ 0.389,LLLLLLLLLL,LLLL
87,2022/08/23 10:48:57,0,+ 148.4,+ 165.5,+ 208.0,+ 185.7,+ 114.7,+  91.1,+ 0.626,+ 0.390,LLLLLLLLLL,LLLL
88,2022/08/23 10:48:57,500,+ 148.5,+ 165.5,+ 208.2,+ 185.7,+ 114.7,+  91.0,+ 0.671,+ 0.402,LLLLLLLLLL,LLLL
89,2022/08/23 10:48:58,0,+ 148.6,+ 165.5,+ 208.4,+ 185.7,+ 114.7,+  91.0,+ 0.693,+ 0.405,LLLLLLLLLL,LLLL
90,2022/08/23 10:48:58,500,+ 148.6,+ 165.5,+ 208.5,+ 185.8,+ 114.6,+  91.0,+ 0.767,+ 0.409,LLLLLLLLLL,LLLL
91,2022/08/23 10:48:59,0,+ 148.7,+ 165.6,+ 208.7,+ 185.9,+ 114.6,+  91.0,+ 0.568,+ 0.402,LLLLLLLLLL,LLLL
92,2022/08/23 10:48:59,500,+ 148.7,+ 165.6,+ 208.7,+ 185.9,+ 114.6,+  90.9,+ 0.632,+ 0.388,LLLLLLLLLL,LLLL
93,2022/08/23 10:49:00,0,+ 148.7,+ 165.6,+ 208.9,+ 185.9,+ 114.6,+  90.9,+ 0.742,+ 0.390,LLLLLLLLLL,LLLL
94,2022/08/23 10:49:00,500,+ 148.8,+ 165.6,+ 209.0,+ 186.0,+ 114.6,+  90.9,+ 0.680,+ 0.379,LLLLLLLLLL,LLLL
95,2022/08/23 10:49:01,0,+ 148.8,+ 165.6,+ 209.1,+ 186.1,+ 114.5,+  90.9,+ 0.729,+ 0.386,LLLLLLLLLL,LLLL
96,2022/08/23 10:49:01,500,+ 148.9,+ 165.7,+ 209.2,+ 186.1,+ 114.5,+  90.8,+ 0.646,+ 0.381,LLLLLLLLLL,LLLL
97,2022/08/23 10:49:02,0,+ 148.9,+ 165.8,+ 209.2,+ 186.2,+ 114.4,+  90.8,+ 0.657,+ 0.384,LLLLLLLLLL,LLLL
98,2022/08/23 10:49:02,500,+ 148.9,+ 166.0,+ 209.2,+ 186.2,+ 114.4,+  90.7,+ 0.626,+ 0.380,LLLLLLLLLL,LLLL
99,2022/08/23 10:49:03,0,+ 148.9,+ 166.0,+ 209.1,+ 186.3,+ 114.3,+  90.7,+ 0.614,+ 0.389,LLLLLLLLLL,LLLL
100,2022/08/23 10:49:03,500,+ 148.9,+ 166.0,+ 209.1,+ 186.3,+ 114.2,+  90.7,+ 0.488,+ 0.381,LLLLLLLLLL,LLLL
101,2022/08/23 10:49:04,0,+ 148.9,+ 166.0,+ 209.2,+ 186.3,+ 114.2,+  90.7,+ 0.701,+ 0.379,LLLLLLLLLL,LLLL
102,2022/08/23 10:49:04,500,+ 149.0,+ 166.1,+ 209.2,+ 186.4,+ 114.2,+  90.8,+ 0.657,+ 0.366,LLLLLLLLLL,LLLL
103,2022/08/23 10:49:05,0,+ 148.9,+ 166.1,+ 209.2,+ 186.4,+ 114.2,+  90.9,+ 0.699,+ 0.367,LLLLLLLLLL,LLLL
104,2022/08/23 10:49:05,500,+ 148.9,+ 166.2,+ 209.2,+ 186.5,+ 114.2,+  91.0,+ 0.658,+ 0.383,LLLLLLLLLL,LLLL
105,2022/08/23 10:49:06,0,+ 148.9,+ 166.1,+ 209.2,+ 186.5,+ 114.3,+  91.0,+ 0.590,+ 0.378,LLLLLLLLLL,LLLL
106,2022/08/23 10:49:06,500,+ 149.0,+ 166.1,+ 209.3,+ 186.5,+ 114.3,+  90.9,+ 0.639,+ 0.398,LLLLLLLLLL,LLLL
107,2022/08/23 10:49:07,0,+ 149.0,+ 166.1,+ 209.4,+ 186.6,+ 114.3,+  90.9,+ 0.584,+ 0.394,LLLLLLLLLL,LLLL
108,2022/08/23 10:49:07,500,+ 149.0,+ 166.0,+ 209.4,+ 186.7,+ 114.3,+  90.8,+ 0.746,+ 0.378,LLLLLLLLLL,LLLL
109,2022/08/23 10:49:08,0,+ 149.0,+ 166.0,+ 209.4,+ 186.7,+ 114.3,+  90.8,+ 0.579,+ 0.372,LLLLLLLLLL,LLLL
110,2022/08/23 10:49:08,500,+ 149.0,+ 166.0,+ 209.4,+ 186.8,+ 114.3,+  90.6,+ 0.607,+ 0.384,LLLLLLLLLL,LLLL
111,2022/08/23 10:49:09,0,+ 149.0,+ 166.0,+ 209.4,+ 186.8,+ 114.3,+  90.6,+ 0.686,+ 0.399,LLLLLLLLLL,LLLL
112,2022/08/23 10:49:09,500,+ 149.0,+ 166.0,+ 209.5,+ 186.9,+ 114.3,+  90.6,+ 0.711,+ 0.385,LLLLLLLLLL,LLLL
113,2022/08/23 10:49:10,0,+ 149.0,+ 166.0,+ 209.6,+ 186.9,+ 114.3,+  90.7,+ 0.745,+ 0.390,LLLLLLLLLL,LLLL
114,2022/08/23 10:49:10,500,+ 149.0,+ 166.1,+ 209.7,+ 186.9,+ 114.3,+  90.8,+ 0.719,+ 0.391,LLLLLLLLLL,LLLL
115,2022/08/23 10:49:11,0,+ 149.0,+ 166.1,+ 209.7,+ 187.0,+ 114.3,+  90.8,+ 0.593,+ 0.372,LLLLLLLLLL,LLLL
116,2022/08/23 10:49:11,500,+ 149.0,+ 166.1,+ 209.7,+ 187.0,+ 114.3,+  90.9,+ 0.627,+ 0.366,LLLLLLLLLL,LLLL
117,2022/08/23 10:49:12,0,+ 149.0,+ 166.2,+ 209.6,+ 187.0,+ 114.4,+  91.0,+ 0.666,+ 0.380,LLLLLLLLLL,LLLL
118,2022/08/23 10:49:12,500,+ 149.0,+ 166.3,+ 209.6,+ 187.1,+ 114.6,+  91.1,+ 0.639,+ 0.364,LLLLLLLLLL,LLLL
119,2022/08/23 10:49:13,0,+ 149.0,+ 166.3,+ 209.6,+ 187.1,+ 114.6,+  91.2,+ 0.643,+ 0.381,LLLLLLLLLL,LLLL
120,2022/08/23 10:49:13,500,+ 149.1,+ 166.4,+ 209.6,+ 187.2,+ 114.6,+  91.1,+ 0.548,+ 0.391,LLLLLLLLLL,LLLL
121,2022/08/23 10:49:14,0,+ 149.2,+ 166.6,+ 209.5,+ 187.2,+ 114.7,+  91.1,+ 0.628,+ 0.394,LLLLLLLLLL,LLLL
122,2022/08/23 10:49:14,500,+ 149.2,+ 166.7,+ 209.5,+ 187.2,+ 114.7,+  91.1,+ 0.734,+ 0.381,LLLLLLLLLL,LLLL
123,2022/08/23 10:49:15,0,+ 149.2,+ 166.8,+ 209.5,+ 187.2,+ 114.7,+  91.1,+ 0.542,+ 0.373,LLLLLLLLLL,LLLL
124,2022/08/23 10:49:15,500,+ 149.3,+ 166.8,+ 209.4,+ 187.3,+ 114.7,+  91.0,+ 0.657,+ 0.400,LLLLLLLLLL,LLLL
125,2022/08/23 10:49:16,0,+ 149.4,+ 166.8,+ 209.5,+ 187.3,+ 114.9,+  90.9,+ 0.638,+ 0.390,LLLLLLLLLL,LLLL
126,2022/08/23 10:49:16,500,+ 149.4,+ 166.9,+ 209.5,+ 187.4,+ 115.0,+  90.8,+ 0.712,+ 0.385,LLLLLLLLLL,LLLL
127,2022/08/23 10:49:17,0,+ 149.4,+ 167.0,+ 209.6,+ 187.5,+ 115.1,+  90.7,+ 0.669,+ 0.420,LLLLLLLLLL,LLLL
128,2022/08/23 10:49:17,500,+ 149.4,+ 167.0,+ 209.7,+ 187.6,+ 115.2,+  90.6,+ 0.631,+ 0.404,LLLLLLLLLL,LLLL
129,2022/08/23 10:49:18,0,+ 149.5,+ 167.0,+ 209.9,+ 187.7,+ 115.3,+  90.6,+ 0.572,+ 0.408,LLLLLLLLLL,LLLL
130,2022/08/23 10:49:18,500,+ 149.5,+ 167.0,+ 209.9,+ 187.7,+ 115.4,+  90.6,+ 0.638,+ 0.407,LLLLLLLLLL,LLLL
131,2022/08/23 10:49:19,0,+ 149.6,+ 167.0,+ 209.9,+ 187.7,+ 115.4,+  90.5,+ 0.716,+ 0.406,LLLLLLLLLL,LLLL
132,2022/08/23 10:49:19,500,+ 149.7,+ 167.0,+ 210.1,+ 187.8,+ 115.4,+  90.5,+ 0.547,+ 0.396,LLLLLLLLLL,LLLL
133,2022/08/23 10:49:20,0,+ 149.8,+ 167.1,+ 210.3,+ 187.8,+ 115.5,+  90.3,+ 0.614,+ 0.392,LLLLLLLLLL,LLLL
134,2022/08/23 10:49:20,500,+ 149.8,+ 167.1,+ 210.3,+ 187.8,+ 115.5,+  90.4,+ 0.720,+ 0.368,LLLLLLLLLL,LLLL
135,2022/08/23 10:49:21,0,+ 149.8,+ 167.1,+ 210.4,+ 187.8,+ 115.7,+  90.4,+ 0.615,+ 0.368,LLLLLLLLLL,LLLL
136,2022/08/23 10:49:21,500,+ 149.8,+ 167.1,+ 210.4,+ 187.9,+ 115.7,+  90.4,+ 0.716,+ 0.391,LLLLLLLLLL,LLLL
137,2022/08/23 10:49:22,0,+ 149.9,+ 167.1,+ 210.4,+ 188.0,+ 115.8,+  90.4,+ 0.711,+ 0.396,LLLLLLLLLL,LLLL
138,2022/08/23 10:49:22,500,+ 149.9,+ 167.1,+ 210.4,+ 188.0,+ 115.9,+  90.3,+ 0.731,+ 0.403,LLLLLLLLLL,LLLL
139,2022/08/23 10:49:23,0,+ 150.0,+ 167.1,+ 210.3,+ 188.0,+ 116.1,+  90.3,+ 0.643,+ 0.399,LLLLLLLLLL,LLLL
140,2022/08/23 10:49:23,500,+ 150.0,+ 167.1,+ 210.3,+ 188.1,+ 116.1,+  90.4,+ 0.745,+ 0.390,LLLLLLLLLL,LLLL
141,2022/08/23 10:49:24,0,+ 150.1,+ 167.1,+ 210.3,+ 188.1,+ 116.3,+  90.3,+ 0.695,+ 0.391,LLLLLLLLLL,LLLL
142,2022/08/23 10:49:24,500,+ 150.1,+ 167.1,+ 210.4,+ 188.1,+ 116.4,+  90.3,+ 0.534,+ 0.392,LLLLLLLLLL,LLLL
143,2022/08/23 10:49:25,0,+ 150.2,+ 167.1,+ 210.4,+ 188.2,+ 116.5,+  90.3,+ 0.682,+ 0.382,LLLLLLLLLL,LLLL
144,2022/08/23 10:49:25,500,+ 150.2,+ 167.1,+ 210.5,+ 188.2,+ 116.6,+  90.3,+ 0.616,+ 0.392,LLLLLLLLLL,LLLL
145,2022/08/23 10:49:26,0,+ 150.2,+ 167.2,+ 210.5,+ 188.3,+ 116.6,+  90.2,+ 0.560,+ 0.397,LLLLLLLLLL,LLLL
146,2022/08/23 10:49:26,500,+ 150.2,+ 167.1,+ 210.5,+ 188.3,+ 116.6,+  90.3,+ 0.654,+ 0.398,LLLLLLLLLL,LLLL
147,2022/08/23 10:49:27,0,+ 150.2,+ 167.1,+ 210.5,+ 188.4,+ 116.6,+  90.2,+ 0.651,+ 0.403,LLLLLLLLLL,LLLL
148,2022/08/23 10:49:27,500,+ 150.2,+ 167.1,+ 210.4,+ 188.5,+ 116.5,+  90.2,+ 0.541,+ 0.409,LLLLLLLLLL,LLLL
149,2022/08/23 10:49:28,0,+ 150.2,+ 167.1,+ 210.6,+ 188.5,+ 116.5,+  90.2,+ 0.579,+ 0.408,LLLLLLLLLL,LLLL
150,2022/08/23 10:49:28,500,+ 150.3,+ 167.0,+ 210.7,+ 188.5,+ 116.5,+  90.2,+ 0.588,+ 0.401,LLLLLLLLLL,LLLL
151,2022/08/23 10:49:29,0,+ 150.3,+ 167.1,+ 210.8,+ 188.6,+ 116.5,+  90.2,+ 0.669,+ 0.409,LLLLLLLLLL,LLLL
152,2022/08/23 10:49:29,500,+ 150.3,+ 167.2,+ 210.8,+ 188.6,+ 116.5,+  90.3,+ 0.672,+ 0.409,LLLLLLLLLL,LLLL
153,2022/08/23 10:49:30,0,+ 150.3,+ 167.4,+ 211.0,+ 188.6,+ 116.5,+  90.3,+ 0.623,+ 0.400,LLLLLLLLLL,LLLL
154,2022/08/23 10:49:30,500,+ 150.3,+ 167.6,+ 211.0,+ 188.7,+ 116.6,+  90.3,+ 0.640,+ 0.393,LLLLLLLLLL,LLLL
155,2022/08/23 10:49:31,0,+ 150.3,+ 167.7,+ 211.2,+ 188.7,+ 116.8,+  90.3,+ 0.658,+ 0.394,LLLLLLLLLL,LLLL
156,2022/08/23 10:49:31,500,+ 150.4,+ 167.8,+ 211.3,+ 188.7,+ 116.9,+  90.3,+ 0.506,+ 0.396,LLLLLLLLLL,LLLL
157,2022/08/23 10:49:32,0,+ 150.3,+ 167.9,+ 211.3,+ 188.7,+ 117.0,+  90.3,+ 0.545,+ 0.405,LLLLLLLLLL,LLLL
