Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
31,2022/11/01 13:25:10,0,+ 106.5,+ 108.0,+ 130.4,+  88.5,+ 105.5,+  97.4,+ 0.451,+ 0.275,LLLLLLLLLL,LLLL
32,2022/11/01 13:25:10,500,+ 106.7,+ 108.3,+ 131.3,+  88.8,+ 105.5,+  97.3,+ 0.564,+ 0.290,LLLLLLLLLL,LLLL
33,2022/11/01 13:25:11,0,+ 106.8,+ 108.5,+ 132.3,+  89.1,+ 105.5,+  97.3,+ 0.555,+ 0.296,LLLLLLLLLL,LLLL
34,2022/11/01 13:25:11,500,+ 106.9,+ 108.7,+ 133.1,+  89.5,+ 105.6,+  97.4,+ 0.480,+ 0.279,LLLLLLLLLL,LLLL
35,2022/11/01 13:25:12,0,+ 107.1,+ 108.9,+ 134.1,+  89.9,+ 105.7,+  97.4,+ 0.633,+ 0.275,LLLLLLLLLL,LLLL
36,2022/11/01 13:25:12,500,+ 107.1,+ 109.1,+ 135.0,+  90.2,+ 105.8,+  97.3,+ 0.556,+ 0.288,LLLLLLLLLL,LLLL
37,2022/11/01 13:25:13,0,+ 107.3,+ 109.3,+ 135.8,+  90.6,+ 105.9,+  97.4,+ 0.536,+ 0.285,LLLLLLLLLL,LLLL
38,2022/11/01 13:25:13,500,+ 107.4,+ 109.4,+ 136.7,+  90.9,+ 105.9,+  97.4,+ 0.368,+ 0.293,LLLLLLLLLL,LLLL
39,2022/11/01 13:25:14,0,+ 107.5,+ 109.5,+ 137.5,+  91.3,+ 106.0,+  97.5,+ 0.481,+ 0.294,LLLLLLLLLL,LLLL
40,2022/11/01 13:25:14,500,+ 107.6,+ 109.6,+ 138.4,+  91.7,+ 106.3,+  97.5,+ 0.497,+ 0.291,LLLLLLLLLL,LLLL
41,2022/11/01 13:25:15,0,+ 107.7,+ 109.7,+ 139.3,+  92.0,+ 106.5,+  97.4,+ 0.483,+ 0.281,LLLLLLLLLL,LLLL
42,2022/11/01 13:25:15,500,+ 107.9,+ 110.0,+ 140.1,+  92.4,+ 106.6,+  97.3,+ 0.434,+ 0.273,LLLLLLLLLL,LLLL
43,2022/11/01 13:25:16,0,+ 108.0,+ 110.2,+ 140.9,+  92.7,+ 106.9,+  97.3,+ 0.533,+ 0.279,LLLLLLLLLL,LLLL
44,2022/11/01 13:25:16,500,+ 108.1,+ 110.4,+ 141.6,+  93.1,+ 107.1,+  97.3,+ 0.457,+ 0.274,LLLLLLLLLL,LLLL
45,2022/11/01 13:25:17,0,+ 108.3,+ 110.5,+ 142.3,+  93.5,+ 107.4,+  97.2,+ 0.565,+ 0.263,LLLLLLLLLL,LLLL
46,2022/11/01 13:25:17,500,+ 108.3,+ 110.7,+ 143.0,+  93.8,+ 107.7,+  97.2,+ 0.438,+ 0.278,LLLLLLLLLL,LLLL
47,2022/11/01 13:25:18,0,+ 108.5,+ 110.7,+ 143.6,+  94.2,+ 108.0,+  97.2,+ 0.482,+ 0.298,LLLLLLLLLL,LLLL
48,2022/11/01 13:25:18,500,+ 108.7,+ 110.8,+ 144.4,+  94.6,+ 108.3,+  97.2,+ 0.588,+ 0.266,LLLLLLLLLL,LLLL
49,2022/11/01 13:25:19,0,+ 108.8,+ 111.0,+ 145.0,+  94.9,+ 108.6,+  97.2,+ 0.475,+ 0.276,LLLLLLLLLL,LLLL
50,2022/11/01 13:25:19,500,+ 109.0,+ 111.3,+ 145.8,+  95.3,+ 109.0,+  97.1,+ 0.479,+ 0.281,LLLLLLLLLL,LLLL
51,2022/11/01 13:25:20,0,+ 109.1,+ 111.5,+ 146.5,+  95.6,+ 109.3,+  97.1,+ 0.588,+ 0.293,LLLLLLLLLL,LLLL
52,2022/11/01 13:25:20,500,+ 109.3,+ 111.6,+ 147.2,+  96.0,+ 109.6,+  97.1,+ 0.567,+ 0.289,LLLLLLLLLL,LLLL
53,2022/11/01 13:25:21,0,+ 109.4,+ 111.8,+ 147.9,+  96.3,+ 109.8,+  97.0,+ 0.482,+ 0.293,LLLLLLLLLL,LLLL
54,2022/11/01 13:25:21,500,+ 109.5,+ 111.9,+ 148.5,+  96.7,+ 110.1,+  97.0,+ 0.477,+ 0.284,LLLLLLLLLL,LLLL
55,2022/11/01 13:25:22,0,+ 109.7,+ 112.2,+ 149.2,+  97.1,+ 110.4,+  97.0,+ 0.511,+ 0.290,LLLLLLLLLL,LLLL
56,2022/11/01 13:25:22,500,+ 109.7,+ 112.4,+ 149.9,+  97.5,+ 110.7,+  97.0,+ 0.543,+ 0.286,LLLLLLLLLL,LLLL
57,2022/11/01 13:25:23,0,+ 109.9,+ 112.6,+ 150.5,+  97.7,+ 110.8,+  97.0,+ 0.494,+ 0.277,LLLLLLLLLL,LLLL
58,2022/11/01 13:25:23,500,+ 110.0,+ 112.7,+ 151.0,+  98.1,+ 110.9,+  97.0,+ 0.481,+ 0.283,LLLLLLLLLL,LLLL
59,2022/11/01 13:25:24,0,+ 110.1,+ 112.9,+ 151.7,+  98.4,+ 111.0,+  97.0,+ 0.514,+ 0.281,LLLLLLLLLL,LLLL
60,2022/11/01 13:25:24,500,+ 110.2,+ 113.0,+ 152.2,+  98.7,+ 111.3,+  97.0,+ 0.459,+ 0.277,LLLLLLLLLL,LLLL
61,2022/11/01 13:25:25,0,+ 110.3,+ 113.2,+ 152.8,+  99.0,+ 111.5,+  97.0,+ 0.396,+ 0.290,LLLLLLLLLL,LLLL
62,2022/11/01 13:25:25,500,+ 110.4,+ 113.4,+ 153.3,+  99.4,+ 111.8,+  96.9,+ 0.573,+ 0.281,LLLLLLLLLL,LLLL
63,2022/11/01 13:25:26,0,+ 110.7,+ 113.7,+ 153.8,+  99.7,+ 112.1,+  96.7,+ 0.473,+ 0.280,LLLLLLLLLL,LLLL
64,2022/11/01 13:25:26,500,+ 110.7,+ 113.8,+ 154.3,+ 100.1,+ 112.3,+  96.7,+ 0.548,+ 0.283,LLLLLLLLLL,LLLL
65,2022/11/01 13:25:27,0,+ 110.8,+ 114.0,+ 154.8,+ 100.4,+ 112.6,+  96.7,+ 0.504,+ 0.285,LLLLLLLLLL,LLLL
66,2022/11/01 13:25:27,500,+ 111.0,+ 114.1,+ 155.4,+ 100.8,+ 113.0,+  96.6,+ 0.322,+ 0.268,LLLLLLLLLL,LLLL
67,2022/11/01 13:25:28,0,+ 111.2,+ 114.3,+ 155.9,+ 101.2,+ 113.3,+  96.5,+ 0.520,+ 0.269,LLLLLLLLLL,LLLL
68,2022/11/01 13:25:28,500,+ 111.3,+ 114.4,+ 156.3,+ 101.5,+ 113.6,+  96.4,+ 0.508,+ 0.264,LLLLLLLLLL,LLLL
69,2022/11/01 13:25:29,0,+ 111.5,+ 114.6,+ 156.8,+ 101.9,+ 114.0,+  96.4,+ 0.374,+ 0.258,LLLLLLLLLL,LLLL
70,2022/11/01 13:25:29,500,+ 111.6,+ 114.7,+ 157.3,+ 102.3,+ 114.3,+  96.3,+ 0.449,+ 0.263,LLLLLLLLLL,LLLL
71,2022/11/01 13:25:30,0,+ 111.6,+ 114.8,+ 157.7,+ 102.6,+ 114.7,+  96.3,+ 0.457,+ 0.266,LLLLLLLLLL,LLLL
72,2022/11/01 13:25:30,500,+ 111.8,+ 114.9,+ 158.1,+ 103.0,+ 114.9,+  96.3,+ 0.446,+ 0.259,LLLLLLLLLL,LLLL
73,2022/11/01 13:25:31,0,+ 111.9,+ 115.0,+ 158.6,+ 103.4,+ 115.2,+  96.3,+ 0.385,+ 0.268,LLLLLLLLLL,LLLL
74,2022/11/01 13:25:31,500,+ 111.9,+ 115.1,+ 159.1,+ 103.6,+ 115.5,+  96.2,+ 0.441,+ 0.267,LLLLLLLLLL,LLLL
75,2022/11/01 13:25:32,0,+ 112.1,+ 115.2,+ 159.4,+ 104.0,+ 115.8,+  96.3,+ 0.530,+ 0.269,LLLLLLLLLL,LLLL
76,2022/11/01 13:25:32,500,+ 112.2,+ 115.3,+ 159.7,+ 104.3,+ 116.0,+  96.3,+ 0.360,+ 0.272,LLLLLLLLLL,LLLL
77,2022/11/01 13:25:33,0,+ 112.3,+ 115.4,+ 160.1,+ 104.6,+ 116.1,+  96.3,+ 0.501,+ 0.286,LLLLLLLLLL,LLLL
78,2022/11/01 13:25:33,500,+ 112.3,+ 115.5,+ 160.4,+ 104.9,+ 116.3,+  96.3,+ 0.576,+ 0.282,LLLLLLLLLL,LLLL
79,2022/11/01 13:25:34,0,+ 112.4,+ 115.7,+ 160.7,+ 105.2,+ 116.4,+  96.3,+ 0.543,+ 0.291,LLLLLLLLLL,LLLL
80,2022/11/01 13:25:34,500,+ 112.6,+ 115.7,+ 161.2,+ 105.5,+ 116.6,+  96.3,+ 0.446,+ 0.282,LLLLLLLLLL,LLLL
81,2022/11/01 13:25:35,0,+ 112.7,+ 115.9,+ 161.5,+ 105.8,+ 116.8,+  96.4,+ 0.484,+ 0.290,LLLLLLLLLL,LLLL
82,2022/11/01 13:25:35,500,+ 112.8,+ 116.0,+ 162.0,+ 106.2,+ 117.0,+  96.4,+ 0.451,+ 0.291,LLLLLLLLLL,LLLL
83,2022/11/01 13:25:36,0,+ 112.9,+ 116.2,+ 162.3,+ 106.5,+ 117.2,+  96.4,+ 0.530,+ 0.278,LLLLLLLLLL,LLLL
84,2022/11/01 13:25:36,500,+ 113.0,+ 116.4,+ 162.7,+ 106.8,+ 117.4,+  96.5,+ 0.541,+ 0.287,LLLLLLLLLL,LLLL
85,2022/11/01 13:25:37,0,+ 113.1,+ 116.5,+ 163.0,+ 107.1,+ 117.7,+  96.6,+ 0.493,+ 0.293,LLLLLLLLLL,LLLL
86,2022/11/01 13:25:37,500,+ 113.2,+ 116.6,+ 163.3,+ 107.5,+ 117.9,+  96.6,+ 0.459,+ 0.283,LLLLLLLLLL,LLLL
87,2022/11/01 13:25:38,0,+ 113.3,+ 116.8,+ 163.7,+ 107.8,+ 117.9,+  96.6,+ 0.514,+ 0.281,LLLLLLLLLL,LLLL
88,2022/11/01 13:25:38,500,+ 113.5,+ 116.9,+ 164.1,+ 108.2,+ 118.1,+  96.7,+ 0.384,+ 0.298,LLLLLLLLLL,LLLL
89,2022/11/01 13:25:39,0,+ 113.5,+ 117.0,+ 164.5,+ 108.5,+ 118.2,+  96.7,+ 0.457,+ 0.296,LLLLLLLLLL,LLLL
90,2022/11/01 13:25:39,500,+ 113.6,+ 117.1,+ 164.8,+ 108.8,+ 118.3,+  96.8,+ 0.565,+ 0.280,LLLLLLLLLL,LLLL
91,2022/11/01 13:25:40,0,+ 113.6,+ 117.2,+ 165.2,+ 109.1,+ 118.4,+  96.9,+ 0.499,+ 0.292,LLLLLLLLLL,LLLL
92,2022/11/01 13:25:40,500,+ 113.8,+ 117.2,+ 165.6,+ 109.5,+ 118.5,+  97.0,+ 0.505,+ 0.285,LLLLLLLLLL,LLLL
93,2022/11/01 13:25:41,0,+ 113.8,+ 117.3,+ 166.1,+ 109.9,+ 118.5,+  97.0,+ 0.496,+ 0.306,LLLLLLLLLL,LLLL
94,2022/11/01 13:25:41,500,+ 114.0,+ 117.4,+ 166.5,+ 110.2,+ 118.6,+  96.9,+ 0.560,+ 0.299,LLLLLLLLLL,LLLL
95,2022/11/01 13:25:42,0,+ 114.1,+ 117.5,+ 166.9,+ 110.5,+ 118.6,+  97.0,+ 0.613,+ 0.284,LLLLLLLLLL,LLLL
96,2022/11/01 13:25:42,500,+ 114.1,+ 117.7,+ 167.3,+ 110.8,+ 118.6,+  97.0,+ 0.460,+ 0.300,LLLLLLLLLL,LLLL
97,2022/11/01 13:25:43,0,+ 114.2,+ 117.9,+ 167.5,+ 111.2,+ 118.6,+  97.0,+ 0.497,+ 0.306,LLLLLLLLLL,LLLL
98,2022/11/01 13:25:43,500,+ 114.3,+ 117.9,+ 167.8,+ 111.5,+ 118.6,+  97.1,+ 0.389,+ 0.301,LLLLLLLLLL,LLLL
99,2022/11/01 13:25:44,0,+ 114.4,+ 118.2,+ 168.0,+ 111.8,+ 118.8,+  97.1,+ 0.597,+ 0.289,LLLLLLLLLL,LLLL
100,2022/11/01 13:25:44,500,+ 114.6,+ 118.3,+ 168.3,+ 112.1,+ 118.9,+  97.1,+ 0.566,+ 0.306,LLLLLLLLLL,LLLL
101,2022/11/01 13:25:45,0,+ 114.6,+ 118.4,+ 168.6,+ 112.3,+ 119.1,+  97.1,+ 0.585,+ 0.283,LLLLLLLLLL,LLLL
102,2022/11/01 13:25:45,500,+ 114.7,+ 118.5,+ 169.0,+ 112.6,+ 119.3,+  97.0,+ 0.476,+ 0.269,LLLLLLLLLL,LLLL
103,2022/11/01 13:25:46,0,+ 114.9,+ 118.6,+ 169.4,+ 112.9,+ 119.4,+  97.0,+ 0.513,+ 0.286,LLLLLLLLLL,LLLL
104,2022/11/01 13:25:46,500,+ 114.9,+ 118.6,+ 169.8,+ 113.0,+ 119.6,+  96.9,+ 0.409,+ 0.272,LLLLLLLLLL,LLLL
105,2022/11/01 13:25:47,0,+ 115.1,+ 118.6,+ 170.2,+ 113.3,+ 119.7,+  96.9,+ 0.439,+ 0.289,LLLLLLLLLL,LLLL
106,2022/11/01 13:25:47,500,+ 115.2,+ 118.6,+ 170.4,+ 113.6,+ 120.0,+  96.8,+ 0.414,+ 0.274,LLLLLLLLLL,LLLL
107,2022/11/01 13:25:48,0,+ 115.2,+ 118.8,+ 170.6,+ 113.9,+ 120.2,+  96.8,+ 0.462,+ 0.297,LLLLLLLLLL,LLLL
108,2022/11/01 13:25:48,500,+ 115.4,+ 118.8,+ 170.9,+ 114.3,+ 120.5,+  96.7,+ 0.534,+ 0.287,LLLLLLLLLL,LLLL
109,2022/11/01 13:25:49,0,+ 115.5,+ 118.9,+ 171.1,+ 114.6,+ 120.8,+  96.7,+ 0.440,+ 0.280,LLLLLLLLLL,LLLL
110,2022/11/01 13:25:49,500,+ 115.7,+ 119.0,+ 171.2,+ 114.9,+ 121.2,+  96.7,+ 0.459,+ 0.293,LLLLLLLLLL,LLLL
111,2022/11/01 13:25:50,0,+ 115.8,+ 119.1,+ 171.4,+ 115.2,+ 121.6,+  96.7,+ 0.410,+ 0.269,LLLLLLLLLL,LLLL
112,2022/11/01 13:25:50,500,+ 116.0,+ 119.2,+ 171.6,+ 115.5,+ 121.9,+  96.6,+ 0.435,+ 0.266,LLLLLLLLLL,LLLL
113,2022/11/01 13:25:51,0,+ 116.3,+ 119.3,+ 171.7,+ 115.8,+ 122.2,+  96.6,+ 0.460,+ 0.294,LLLLLLLLLL,LLLL
114,2022/11/01 13:25:51,500,+ 116.6,+ 119.4,+ 172.0,+ 116.1,+ 122.5,+  96.6,+ 0.465,+ 0.295,LLLLLLLLLL,LLLL
115,2022/11/01 13:25:52,0,+ 116.8,+ 119.4,+ 172.1,+ 116.3,+ 122.8,+  96.7,+ 0.446,+ 0.292,LLLLLLLLLL,LLLL
116,2022/11/01 13:25:52,500,+ 117.0,+ 119.5,+ 172.3,+ 116.6,+ 123.0,+  96.7,+ 0.436,+ 0.289,LLLLLLLLLL,LLLL
117,2022/11/01 13:25:53,0,+ 117.2,+ 119.6,+ 172.5,+ 116.9,+ 123.2,+  96.7,+ 0.431,+ 0.290,LLLLLLLLLL,LLLL
118,2022/11/01 13:25:53,500,+ 117.4,+ 119.8,+ 172.7,+ 117.2,+ 123.4,+  96.7,+ 0.424,+ 0.275,LLLLLLLLLL,LLLL
119,2022/11/01 13:25:54,0,+ 117.5,+ 119.9,+ 172.9,+ 117.5,+ 123.6,+  96.8,+ 0.388,+ 0.270,LLLLLLLLLL,LLLL
120,2022/11/01 13:25:54,500,+ 117.7,+ 119.9,+ 173.2,+ 117.8,+ 123.8,+  96.8,+ 0.372,+ 0.266,LLLLLLLLLL,LLLL
121,2022/11/01 13:25:55,0,+ 118.0,+ 120.0,+ 173.2,+ 118.1,+ 124.0,+  96.7,+ 0.415,+ 0.273,LLLLLLLLLL,LLLL
122,2022/11/01 13:25:55,500,+ 118.3,+ 120.0,+ 173.5,+ 118.4,+ 124.1,+  96.7,+ 0.387,+ 0.276,LLLLLLLLLL,LLLL
123,2022/11/01 13:25:56,0,+ 118.5,+ 120.2,+ 173.6,+ 118.7,+ 124.4,+  96.7,+ 0.491,+ 0.264,LLLLLLLLLL,LLLL
124,2022/11/01 13:25:56,500,+ 118.6,+ 120.3,+ 173.8,+ 119.0,+ 124.7,+  96.7,+ 0.315,+ 0.268,LLLLLLLLLL,LLLL
125,2022/11/01 13:25:57,0,+ 118.9,+ 120.5,+ 173.9,+ 119.3,+ 125.0,+  96.7,+ 0.421,+ 0.263,LLLLLLLLLL,LLLL
126,2022/11/01 13:25:57,500,+ 119.1,+ 120.7,+ 173.9,+ 119.6,+ 125.3,+  96.7,+ 0.439,+ 0.277,LLLLLLLLLL,LLLL
127,2022/11/01 13:25:58,0,+ 119.4,+ 120.8,+ 174.0,+ 119.9,+ 125.6,+  96.9,+ 0.379,+ 0.279,LLLLLLLLLL,LLLL
128,2022/11/01 13:25:58,500,+ 119.6,+ 120.8,+ 174.4,+ 120.0,+ 125.8,+  97.0,+ 0.403,+ 0.267,LLLLLLLLLL,LLLL
129,2022/11/01 13:25:59,0,+ 119.8,+ 120.9,+ 174.5,+ 120.3,+ 126.0,+  97.1,+ 0.356,+ 0.277,LLLLLLLLLL,LLLL
130,2022/11/01 13:25:59,500,+ 120.0,+ 121.0,+ 174.7,+ 120.6,+ 126.2,+  97.2,+ 0.452,+ 0.294,LLLLLLLLLL,LLLL
131,2022/11/01 13:26:00,0,+ 120.3,+ 121.2,+ 174.8,+ 120.9,+ 126.5,+  97.3,+ 0.421,+ 0.283,LLLLLLLLLL,LLLL
132,2022/11/01 13:26:00,500,+ 120.6,+ 121.4,+ 174.9,+ 121.1,+ 126.7,+  97.3,+ 0.390,+ 0.280,LLLLLLLLLL,LLLL
133,2022/11/01 13:26:01,0,+ 120.7,+ 121.6,+ 175.0,+ 121.4,+ 126.9,+  97.4,+ 0.378,+ 0.268,LLLLLLLLLL,LLLL
134,2022/11/01 13:26:01,500,+ 121.0,+ 121.8,+ 175.1,+ 121.6,+ 127.2,+  97.5,+ 0.544,+ 0.273,LLLLLLLLLL,LLLL
135,2022/11/01 13:26:02,0,+ 121.3,+ 122.0,+ 175.3,+ 121.9,+ 127.4,+  97.5,+ 0.533,+ 0.266,LLLLLLLLLL,LLLL
136,2022/11/01 13:26:02,500,+ 121.5,+ 122.1,+ 175.5,+ 122.2,+ 127.5,+  97.5,+ 0.384,+ 0.276,LLLLLLLLLL,LLLL
137,2022/11/01 13:26:03,0,+ 121.8,+ 122.3,+ 175.7,+ 122.5,+ 127.7,+  97.5,+ 0.417,+ 0.286,LLLLLLLLLL,LLLL
138,2022/11/01 13:26:03,500,+ 121.9,+ 122.5,+ 175.9,+ 122.8,+ 127.9,+  97.5,+ 0.361,+ 0.269,LLLLLLLLLL,LLLL
139,2022/11/01 13:26:04,0,+ 122.1,+ 122.8,+ 176.0,+ 123.0,+ 128.1,+  97.6,+ 0.434,+ 0.272,LLLLLLLLLL,LLLL
140,2022/11/01 13:26:04,500,+ 122.3,+ 123.0,+ 176.2,+ 123.3,+ 128.3,+  97.6,+ 0.475,+ 0.275,LLLLLLLLLL,LLLL
141,2022/11/01 13:26:05,0,+ 122.5,+ 123.2,+ 176.3,+ 123.7,+ 128.5,+  97.6,+ 0.458,+ 0.269,LLLLLLLLLL,LLLL
142,2022/11/01 13:26:05,500,+ 122.7,+ 123.4,+ 176.6,+ 124.0,+ 128.6,+  97.8,+ 0.385,+ 0.277,LLLLLLLLLL,LLLL
143,2022/11/01 13:26:06,0,+ 122.7,+ 123.5,+ 176.8,+ 124.3,+ 128.7,+  97.8,+ 0.409,+ 0.282,LLLLLLLLLL,LLLL
144,2022/11/01 13:26:06,500,+ 122.7,+ 123.6,+ 176.9,+ 124.6,+ 128.8,+  97.9,+ 0.418,+ 0.289,LLLLLLLLLL,LLLL
145,2022/11/01 13:26:07,0,+ 122.6,+ 123.7,+ 177.0,+ 124.9,+ 128.9,+  97.9,+ 0.435,+ 0.292,LLLLLLLLLL,LLLL
146,2022/11/01 13:26:07,500,+ 122.5,+ 123.8,+ 177.1,+ 125.2,+ 129.0,+  97.9,+ 0.403,+ 0.276,LLLLLLLLLL,LLLL
147,2022/11/01 13:26:08,0,+ 122.4,+ 123.8,+ 177.2,+ 125.5,+ 129.0,+  98.0,+ 0.366,+ 0.288,LLLLLLLLLL,LLLL
148,2022/11/01 13:26:08,500,+ 122.4,+ 123.9,+ 177.3,+ 125.7,+ 129.0,+  98.1,+ 0.314,+ 0.276,LLLLLLLLLL,LLLL
149,2022/11/01 13:26:09,0,+ 122.4,+ 123.9,+ 177.5,+ 126.0,+ 128.9,+  98.2,+ 0.351,+ 0.281,LLLLLLLLLL,LLLL
150,2022/11/01 13:26:09,500,+ 122.4,+ 124.0,+ 177.6,+ 126.3,+ 128.9,+  98.3,+ 0.361,+ 0.289,LLLLLLLLLL,LLLL
151,2022/11/01 13:26:10,0,+ 122.3,+ 124.1,+ 177.8,+ 126.5,+ 128.9,+  98.3,+ 0.579,+ 0.305,LLLLLLLLLL,LLLL
152,2022/11/01 13:26:10,500,+ 122.3,+ 124.2,+ 178.0,+ 126.7,+ 128.9,+  98.3,+ 0.393,+ 0.299,LLLLLLLLLL,LLLL
153,2022/11/01 13:26:11,0,+ 122.3,+ 124.3,+ 178.1,+ 127.0,+ 128.9,+  98.3,+ 0.494,+ 0.290,LLLLLLLLLL,LLLL
154,2022/11/01 13:26:11,500,+ 122.3,+ 124.3,+ 178.4,+ 127.2,+ 128.9,+  98.3,+ 0.548,+ 0.280,LLLLLLLLLL,LLLL
155,2022/11/01 13:26:12,0,+ 122.4,+ 124.3,+ 178.6,+ 127.4,+ 129.0,+  98.3,+ 0.357,+ 0.292,LLLLLLLLLL,LLLL
156,2022/11/01 13:26:12,500,+ 122.4,+ 124.3,+ 178.8,+ 127.6,+ 129.1,+  98.2,+ 0.429,+ 0.296,LLLLLLLLLL,LLLL
157,2022/11/01 13:26:13,0,+ 122.4,+ 124.3,+ 179.0,+ 127.8,+ 129.2,+  98.3,+ 0.519,+ 0.281,LLLLLLLLLL,LLLL
158,2022/11/01 13:26:13,500,+ 122.3,+ 124.3,+ 179.1,+ 128.1,+ 129.2,+  98.3,+ 0.371,+ 0.277,LLLLLLLLLL,LLLL
