"","species","ignition","prop_ig","fh","fd","temp_change","heat_flux_change","r_fh","r_fd","r_temp_change","r_heat_flux_change"
"78","ERIKAR","M",0.0408163265306122,-1.03017350185747,-0.739635197151639,-0.475145692300352,-0.423620997500729,-1.18410169806324,-0.508205230747442,-0.381333060538609,-1.21942538877079
"79","ERIKAR","M",0.0408163265306122,-1.49599898132232,-0.548195814639635,-0.448447289808491,-0.472516710580027,-1.9152427874222,-0.32042749364636,-0.388301073163562,-1.44983353985594
"80","ERIKAR","M",0.0408163265306122,-1.41836140141151,-0.80344832465564,-0.475145692300352,-0.647592903201559,-1.83467867403293,-0.572933769604173,-0.41364069261809,-1.62082921309445
"81","ERIKAR","M",0.0408163265306122,-1.2630862415899,-0.867261452159641,-0.148090261775037,-0.653217558981383,-1.66769738029748,-0.625761960875409,-0.0811501299434429,-1.61013179134215
"82","ERIKAR","M",0.0408163265306122,-1.41836140141151,-0.675822069647637,-0.288256874857315,-0.603887691653263,-1.82394805127858,-0.435237989716136,-0.221769670704832,-1.56216209714171
"83","ERIKAR","M",0.0408163265306122,-1.2630862415899,-0.931074579663642,-0.248209271119523,-0.0758704772844071,-1.50220823024785,-0.71062954949221,-0.398727583164356,-0.84009783809265
"84","ERIKAR","M",0.0408163265306122,-1.10781108176828,-0.867261452159641,-0.288256874857317,-0.0754147661937409,-1.30596160172781,-0.608369145173531,-0.419752224379486,-0.782514855639561
"85","ERIKAR","M",0.0408163265306122,-0.641985602303419,-0.931074579663642,-0.702082113481183,-0.194248726315134,-1.18104280182739,-0.705137081375827,-0.468846220297353,-0.866040598531327
"86","ERIKAR","M",0.0408163265306122,-0.0985225429277525,-0.867261452159641,-0.601963104136697,-0.324815012857334,-0.612216452305083,-0.617523258700835,-0.35695109129598,-0.961242383753931
"87","ERIKAR","M",0.0408163265306122,-0.874898342035848,-0.80344832465564,-0.50851869541518,-0.300336574701861,-1.40810247460291,-0.572018358251443,-0.272565236156684,-0.963967408151993
"88","HETARB","M",0,-0.176160122838562,0.536627352928384,-0.461796491054421,0.182137978297293,-1.67302732673487,-0.421977439216959,-0.636201990603649,-2.10341437019167
"89","HETARB","M",0,1.45422905528844,1.5576373929924,1.59398050081898,1.7580350494259,-0.835803524067207,-0.00971594871866768,0.799309438269884,-1.63340677509876
"90","HETARB","M",0,-0.4867104424818,0.91950611795239,0.15894136688138,0.383215653856767,-1.15717673878387,0.71611569180964,0.950260482525683,-1.11775639845679
"91","HETARB","M",0,0.367302936537105,-0.165317049615629,0.138917565012483,0.102309866737283,-0.550943194274484,-0.601221959351904,0.815193050162581,-1.74414616000616
"92","HETARB","M",0,2.85170549368301,-0.101503922111627,0.359179385570348,0.777318044183344,1.15892751230874,-0.856887393950818,2.5761136011997,-1.21775134481139
"93","HETARB","M",0,2.30824243430734,1.5576373929924,9.07620779916341,2.08824810908089,0.230835247360995,0.166043031005572,4.46175361114575,-0.89571592487479
"94","MALLAU","M",0.05,-0.409072862570991,-0.356756432127632,1.4738376896056,-0.810908308162603,-1.6552818089889,-1.25219784093458,0.689279697216278,-2.74833472723997
"95","MALLAU","M",0.05,-0.409072862570991,0.217561715408378,0.953218841014285,0.449812145653603,-1.78795132667904,-0.802375637369902,0.107062684265859,-1.6725978187878
